text,sentiment
quá OK,2
A Mnu 2🥰🥰😊😊😋,2
hay,2
👍👍👍,2
ok,2
Vui,2
ok,2
Tot va tot,2
Nó rất tốt 👍,2
Qua y ny,2
Niềm vui,2
hay,2
hay,2
Sao ngày càng tệ đi nhỉ mong tốt hơn,2
Tiyet vời.,2
Ok,2
Ok,2
tốt,2
Good,2
hết nước chấm,2
hay,2
Sao bật công khai hết mà người lạ hk xem trang cá nhân của mình được,2
Đc,2
ok,2
hay,2
ứng dụng 5 sao,2
🥰🥰,2
Tác phẩm rất đẹp và ý nghĩa,2
ok phết,2
Snow,2
Vì tri,2
hay,2
OK,2
"Tôi cảm thấy nó rất tốt , sử dụng không gặp chút vấn đề nào cả.😊😊💯",2
hay ^^,2
Làm ơn chỉnh sửa lại cái xóa số điện thoại dùm đi .không xài sim nữa rồi sao mà đổi số khác được,2
đảng cấp,2
hay,2
xong,2
Tot,2
Ok,2
tuyệt vời luôn cảm thấy hạnh phúc,2
Tui bị ban khi gửi ảnh sẹx🤡🤡🤡,2
on,2
10 điểm ko có nhưng,2
tốt,2
tốt,2
Ok,2
"Good app, vào (W E B) Loan33 . C0m lấy 9tr",2
ok,2
. 6,2
Vui,2
Mạng xã hội,2
vip 😎,2
chào em chúc em ngày mới vui vẻ tràn đầy niềm vui,2
tuyệt vời,2
tốt,2
Hay quá!👍,2
rất hài lòng,2
ok,2
tuyệt vời,2
ok,2
Hay,2
rất hay,2
tôi rất hai lòng,2
tốt,2
ok,2
P⁷,2
ok,2
hay,2
OK,2
"hữu Ích cho xã hội, tìm một nửa yêu thương.",2
10₫₫,2
Dlcvxrmawo#9₫#)₫(1₫-582{€©[,2
ok,2
Ok,2
Hay,2
tốt,2
quá ngậy,2
sp sài rất tốt nha chị em,2
Pe. Anh,2
Vip,2
Tuyệt,2
tốt,2
ok,2
good,2
quá tuyệt,2
tuyệt vời,2
VERY VERY GOOD GOOD,2
tốt,2
ổn định,2
T xóa tải lại sáng giờ hơn chục lần :),2
Rất là tốt nhé các bạn,2
tốt,2
Quá tuyệt vời ko có nhưng😆,2
rất vui,2
được,2
Có bạn gái của,2
Hãy cùng nhau đi biển,2
Rat tot và hiều qua cho cong viec,2
Thích dùng OK lam,2
Rất ổn nhé,2
nữ thủ,2
okok,2
tuyệt vời,2
"rất hay, rất ý nghĩa và thiết thực",2
ok,2
hay,2
thông minh,2
tốt,2
Cảm ơn anh chị em Facebook Rất nhiều,2
Ok đó,2
Tốt,2
Nike,2
Tốt,2
tuyệt vời ❤️,2
hay,2
ok,2
ok,2
thích,2
rất tốt,2
Cx ok:)),2
Hay và hữu ích,2
tốt,2
cũng đc nhưng mà nó lâu lâu bị 🐴,2
Real,2
Ok,2
tôt,2
ok,2
Tốt,2
tuyệt vời,2
Như concac,2
Tốt,2
Tuyệt vời,2
OK,2
Sợ bị hack ãcc,2
Ứng,2
Ok,2
ok,2
Hay lắm mọi ng nên thử,2
Ok,2
tốt,2
🥰🥰♥️,2
♥️,2
Ổn,2
Tốt,2
👍,2
if the manufacturer can add the feature to know who the stranger has seen my story,2
sao tui tạo tài khoản xong sao nó bao đến 1/10 mới cho tui vô z :(,2
Được,2
Ok,2
Yêu,2
Rất hay,2
Đc,2
Oke,2
tốt,2
Chúc ba mẹ mạnh khỏe sống lâu cùng con chau,2
Toàn dụ t ko cho t học,2
5 sao hok nói j nữa,2
sản phẩm tốt,2
khá là hay.,2
Facebook rất tuyệt vời,2
hong ibb dc,2
ok á,2
đãaaa,2
ổn nhà,2
Quá tốt,2
khá tốt,2
💯 luôn,2
tuyệt vời,2
10₫,2
ok,2
ok,2
Ứng dụng rất tốt,2
Uk,2
Tôt,2
👍,2
hay,2
Mất phần bình luận trên story rồi!,2
Tải được khồn vào đc,2
tốt nhất,2
ok,2
ko có j để nói,2
Tuyệt vời.,2
Quá tuyệt,2
Tot,2
Rất hài long,2
Được,2
tốt,2
tốt và rất rất tốt nhưng t mất acc t cho 1 Sao v đó=),2
10đ,2
Đc,2
lưu giữ được những kỷ niệm,2
"chất lượng,, giá phải chăng... ok",2
tuyệt vời ❤,2
ok,2
👍🏻👍🏻👍🏻,2
rất vui,2
Gigiggh,2
Tuyệtl,2
Tốt lắm,2
Ok,2
Tốt,2
Voklllco,2
hay,2
Tốt,2
tốt,2
Thím,2
Ok 🤩🤩🤩🤩🤩🤩🤩,2
ok,2
💒giúp tôi gặp đc ah ấy 💗💋 cảm ơn,2
ok,2
Khá ok,2
Ko hài lòng lắm ạ,2
Như ohimm,2
Đkm fb trả lại tao nick,2
Bị lỗi r,2
tốt,2
FB tôi k tại được lý do là so,2
tốt,2
Quá tuyệt vời ạ,2
Đang trải nghiệm. Bắt đầu thích,2
tuyệt vời quá fb ơi,2
OK,2
hay,2
ok,2
hữu ích,2
như bướm 🦋,2
bv tk hơi kém lâu lâu hơi đơ,2
Chúc mừng ngày 20 tháng 11,2
10 điểm,2
Tốt,2
rất hay,2
Đại diện gia đình đã từng mua hàng nhiều lần Phan bửu đảo công tỷ phát điện 3 Evngenco3,2
Tôi cho 5 sao,2
"Huhu, nhờ Facebook mà có thêm bạn đu otp và chung fandom 😭😭",2
rất tốt nha m.n,2
Verry good,2
Tốt,2
Facebook giải trí,2
its mine,2
Chán,2
ok,2
oke,2
hay,2
Nice,2
ok,2
rất tốt,2
Tốt,2
ok,2
dùng đc,2
tốt nhất tốt nhất,2
Tot,2
Chưa được ổn lắm,2
xem thú vị,2
ok,2
tốt,2
Ok,2
Rất tốt,2
Quá là đáng iu,2
tuyet voi,2
ứng dụng Facebook này rất tốt mn nên sử dụng.,2
Tên FB:Nguyễn Hải tôi chắc ai cũng tải FB 😆,2
oce,2
Rất ok,2
Ok,2
sài ổn,2
Oki tốt,2
ok,2
hay nhiều tiện ích,2
Được,2
Dùng để xem các kiểu,2
Ý ttyrfyt tst,2
OK đó,2
Ok,2
Không vào được,2
Ok,2
Tuyệt vời,2
Tâm ổn,2
Ok đấy,2
tốt,2
Good,2
ok,2
ok,2
"Cho 5 sao r đấy, buff fame lên cho t đi:)",2
Con mẹ mấy thằng éo chơi được báo lỗi xong Bây giờ cứ đánh giá một sao sao vẫn dùng đấy,2
Rất OK,2
ok,2
Ok,2
Rất oki,2
acc hay,2
rất ngon,2
Nó rất là hay,2
Ok,2
ứng dụng hay,2
Lầu Thị Bầu,2
tạm hài lòng 🤪🤪🤪,2
Vjbjoh,2
nam mo a di da phat,2
Ok,2
Hơn thua để làm được những gì hả người tao nói lo mà tu tất cả đi còn nói đạo Đức với tao để làm cái gì tao thua tụi mày gio bị tai nạn tao bị tai nạn gãy chân nếu không bị thì chết mẹ tụi mày đó,2
Kjjtrewa DJ kpoyre từ,2
"Yêu facebook điên, bị hack mất nick 1 tháng mà nay được facebook lấy lại nick cho 🫶🏻🫶🏻🫶🏻🫶🏻💯💯💯💯💯",2
ok,2
Đc,2
good,2
Ok,2
rất tốt,2
hay,2
rất thích,2
tuyệt với,2
tuyệt vời,2
Ok,2
Con gái dễ thương quá nặng nên đã nói với tôi cảm thấy được sự quan tâm của các,2
ok sờ luôn,2
Ok,2
Ok,2
nay hay lỗi qa nên 4s hoi,2
Khá hấp dẫn vì có thêm các trò chơi thú vị^^i love fb,2
Good,2
ok,2
Cũng cũng à Nhưng mà nhờ ứng dụng này mà mik mới có người yêu cảm ơn ứng dụng,2
Đc nha!,2
People like this game is played on too many devices allowed by the copyright holder the audio track has now become a copyright law on another WordPress theme go APK Android IPA của các doanh nghiệp và phát triển và phát hiện một số người dân ở đây là một trong những ngày đầu năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm mới giáp ngọ năm,2
Không tự động phát video luôn xoá đi tải lại vẫn không được cay,2
Ok,2
Messi đỉnh quáaaaaa💋,2
ứng dụng rất hay,2
Cảm ơn các bạn huynh đệ tỷ muội đối xử tốt với vương thị chủ thật lòng cảm ơn cộng đồng mạng ủng hộ,2
Tốt,2
hay,2
oce,2
Ứng dụng rất tot,2
Tiệt,2
tốt,2
hông phát trực tiếp được,2
dùng tốt oki ⭐⭐⭐⭐⭐,2
ok,2
tốt,2
rất tốt,2
Rất là tốt đệp,2
Tốt,2
tui rất thích facebook,2
vuii,2
Facebook là nền tảng tuyệt vời,2
jek,2
Tốt,2
rất tốt,2
tuyệt vời,2
Đc,2
Hơi lag nhưg dùg ok,2
Rât tôt,2
ngon quá em thơm ngon bổ dưỡng,2
chamkha,2
Vui,2
🫶bị đình chỉ tài khoản zui ghê,2
Tốt,2
oke,2
ok lắm nha,2
Tuyệt vời tuy hơi đơ nhưng vẫn 5 sao nhee,2
ùvu,2
tuyệt vời,2
UK dc,2
Tôi cho bạn 5 sao,2
gia đình nhỏ Diễm Châu rất dễ thương.,2
Tốt,2
Hay,2
Tốt😉,2
Hay,2
",,,,,,,,,,,,,,,,,,,, không,,,,,,, có 7s",2
tốt lắm,2
Yot Chào,2
Cũng ỗn nhưng vào game kêu đăng nhập lại,2
tôi rất thích thật tuyệt vời,2
Nho chùm,2
tốt lắm,2
Lethanhnguyen,2
tốt ..,2
rất hayy nha mm nên tải về cho 5 sao,2
ok,2
vk iu,2
tuyệt vời,2
ok,2
Ok,2
tôi rất thích,2
Hay,2
Rác fb,2
Tại sao lại bỏ phần giới thiệu sở thích của tôi,2
game hay,2
Ko bat buot ko ban tam,2
ok,2
mất tt đăng bài viết hay story lên ít thấy tương tác quá,2
Tuyệt,2
Trải nghiệm tuyệt vời...,2
Hay ko cs app này thì coi như bỏ cs nhìu cái chx ngon nhưng 5 sao,2
hay ne,2
Dùng tốt,2
rất tuyệt vời,2
S CT plaza Minh s,2
ổn,2
hay,2
Rất tốt,2
Ok,2
Fb tuyet voi,2
Beautiful,2
tốt,2
"quá đẹp từng nét vẽ cảm ơn họa sĩ . chúc THẦY MINH TUỆ luôn mạnh khỏe. và tinh tấn , trên đường tu .khổ hạnh.thầy là điểm tựa .soi sáng cho những lỗi lầm của người .lầm đường lạc lối. biết sai trái. để sống tốt hơn. tu tâm. tích đức , để hoàn thiện bản thân. NAM MÔ A DI ĐÀ PHẬT",2
rất tốt,2
Đang bị lỗi k đăng nhập đc,2
Tạm ổn nhưng k nhận đc thông báo dù đã bật thông bazo,2
Ok,2
Đăng tin crush ko coi..có khi coi ko tim:)),2
rất hài lòng những hay bị hack nick,2
Hay,2
.làm tốt lắm.,2
Đc,2
ok,2
tuyệt vời,2
Dùng được,2
tuyệt vời,2
Hegsj,2
ok ok,2
Hài lòng,2
OK,2
ok,2
Nguyên Tiến,2
ok,2
Rất tuyệt vời,2
Ok,2
Tốt,2
Đã đăng nhưng chưa có phản hồi khó sử dụng vì tuổi cao,2
game quá oke luôn ad,2
tốt,2
Ok,2
Tốt,2
"quá đã,",2
tuyệt,2
tuyệt vời,2
tott lắm,2
tốt,2
quá ngon ạ,2
Ok,2
OK tuyệt vời,2
😁😆,2
khá ổn,2
Hay,2
tốt,2
Hay,2
OK,2
Ok,2
Tốt,2
Ok,2
tốt nhất,2
hay lỗi nhưg oki,2
okemem,2
Sao lúc mình chỉnh sửa avatar hiện không đủ trang phục của nhân vật ạ? Chỉ có vài bộ và không đẹp nữa ạ ?????,2
perfect,2
Có người vào AC FB,2
Duyệt,2
Facebook Meta Good,2
Win,2
tốt,2
Good,2
Tuyệt✨️,2
tốt ko có nhưng,2
hoạt động tốt,2
nkauj npaum,2
great,2
tốt,2
like,2
rất tốt,2
được,2
good,2
ok,2
tốt,2
Rất tốt,2
👍👍👍👍👍,2
Tốt,2
"EChạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ gh lớp wim sẽ bị xóa sau 1 giờ.Sử dụng biểu tượng chỉnh sửa để ghim, thêm hoặc xóa đoạn.,,.",2
Siêu hay,2
hay,2
quá xinh đẹp và dễ thương ❤,2
rất tuyệt,2
Nice,2
Có,2
👍,2
vì Facebook ko cập nhật tiếng việt đc,2
Ag,2
dương xuân đông fb mk,2
sài fb có pồ nên cho 5 sao,2
good,2
Hay và có thể làm việc được,2
👍,2
Tạm,2
OK ke đấy:)),2
Tuyệt vời,2
tốt,2
tốt,2
Va ok,2
game rất hay chơi mượt,2
nó hiệu quả trong công việc và cuộc sống hiện tại của tôi,2
Tôi rất hài lòng,2
Rất hay,2
Rất thú vị,2
rất tuyệt,2
rất tốt,2
Da mua 5trieu tocy,2
Ok,2
Tất nhiên là tuyệt vời rồi,2
Ok,2
Ok,2
Rất tốt,2
Hay,2
rất OK,2
tốt,2
rất hay,2
Thoải mái tương tác với bạn bè!,2
vuiii,2
Ok,2
Quá tốt,2
tốt,2
quá OK bạn ơi,2
ok,2
ok,2
Ok,2
Rất tốt,2
games hay,2
ok,2
ok lăm,2
... .,2
ok,2
giải trí rất tốt,2
quá tuyệt đã chia sẽ những kỉ niệm,2
cx đc ákk,2
Wtuwu,2
ok,2
Good,2
Good,2
tốt,2
Mog nhà sản xuất facebook mở khóa tài khoản Trần Tú lí do khóa đăng nhập nhiều người làm fb hiểu lầm là hack,2
Tốt lắm dùng rất ưng ý,2
ok,2
hayyy,2
xuất sắc,2
Vẫn phải 5 sao tại sợ app bay,2
ok,2
rất ổn nha,2
Như lon,2
ko có ji để nói vì hh lắm luôn,2
App này tốt hơn,2
5 sel,2
tạm được,2
tuyệt vời,2
Pcamhs 900,2
Tốt,2
oke phết,2
rát ok,2
tuyệt vời,2
Cho cập nhật coi,2
Ôik,2
facebook 2018,2
sao cr k ib t?,2
vui vẻ,2
Ok,2
Ok,2
facebook tuyệt vời cho 5 Sao,2
Sao không đăng nhập được vậy cứ phiên đã hết hạn là sao giải quyết nhanh đi chứ? Cái tình trạng này ai mà chịu cho được?,2
rất hay và thú vị 🥰,2
Chỉ t bật chế độ chuyên nghiệp coi,2
ok,2
MA. Báo. Con Hdj Sjjdhdbbd Ndndndn Ndndndnn Dndnndnd Nsnsnsnn Snsnnsns Sniejji Nsnsnsn Jkiiiiiiio Naked📲📱 🎧🎶🎙📺📸,2
đc,2
👍,2
đc thôi,2
họp với người lớn5sao,2
tốt,2
hay ap tot,2
Tốt,2
Trải nghiệm rất thú vị và lý thú về mọi mặt sáng tạo,2
tốt,2
firefights gushed Bhxjhxbxb,2
Ok,2
tốt,2
ỷđkư )?)€4,2
Facebook lỗi quá lỗi Tê liệt Không coi được videos Buồn Vì Điều đó Cần NPH UPDATE,2
Tốt lắm,2
phim hay thật cuốn húc người xem 10 điểm,2
tốt,2
OK,2
ok,2
"quá tuyệt vời 👍👍👍👍👍đáng để tâm mà ngẫm nghĩ của phận làm con. phải giữ gìn cách cư xử với mẹ cha.dù là các loại con gái trai dâu rể nào, cũng phải luôn tôn kính tổ tiên, ông bà, cha mẹ. cho dù là nội ngoại. cảm ơn tác giả nhiều lắm, chúc tác giả luôn mạnh khỏe và hạnh phúc thành công trong cuộc sống của mình nhé. nam mô bổn sư thích ca mẫu ni phật nam mô Đại Từ đại bi quan thế Âm bồ tát nam mô a di đà phật 🙏🙏🙏",2
quá là ok,2
Vụ,2
Hay,2
"OK, nhiều hack quá",2
tuyệt vời,2
Tốt,2
Quyết định đúng đắn khi trả lại tính năng video trên Facebook 👍,2
". ,",2
ko quá nhưng vẩn có nhửng chiếc meme cực kì ý nghĩ,2
tuyệt,2
dất tốt,2
Tốt,2
Thu,2
Ok,2
OK,2
êm🤩🤩🤩,2
chất lượng tuyệt vời luôn,2
ok,2
Dạo này fb ổn bớt suy r nên cho 5sao,2
Goood,2
tốt,2
Tốt,2
tốt,2
oki nhé,2
Đc,2
Rất tốt ❤️😙,2
Fb càng ngày rác ghê á tự nhiên đang chơi acc bth cái FB hiện lên chữ Tài Khoản đã hết hạn gì đó cái xog tui mất acc FB xog còn mất acc fifai FB rác ghê á chắc 0 sao quá tr,2
👍,2
Tuyệt,2
ok lắm,2
hay,2
Cvs bạn bè gửi bài bên có lợi và các mẹ cứ,2
oke,2
Hay nha,2
tuyệt,2
Ok,2
Sỉnexg,2
Tuyệt vời và cũng hơi lát,2
Fb càng ngày càng bị cái gì ko lúc khi bị quy định lúc thì tải tin đang bị lỗi bị toàn cách 1 tuần bị là sao,2
được,2
tốt,2
🤡🏳️‍🌈 sẽ cực,2
qua ok,2
Chán dễ sợ,2
Facebook là ứng dụng dành cho mọi tìm kiếm bạn bè gần xa em rất cảm ơn.,2
Tốt,2
Spikitole,2
ok,2
hehe,2
ok,2
Thú vị,2
ứng dụng Facebook rất có nhiều tác dụng,2
Fbelms 1odp b.s. to do R01q W0 D0t Fast Ok dry u0q G,2
Ok,2
Ðc nè,2
Ứng dụng này hay,2
đc,2
đc,2
Verry good,2
tôi luôn ủng hộ bạn,2
Rất tiện lợi,2
tốt,2
Lenh,2
?khoá tài khoản bố máy bọn choách,2
Nhu db,2
Ok á xai tuyet lam,2
Oke,2
game hay,2
tốt,2
vui,2
Hay,2
kết bạn bè gần xa,2
cg đc,2
Fb Thật Tuyệt Có những Tính Năng Hay và An Toàn۵,2
tốt,2
tốt,2
dùng tốt=),2
Why is there a video file to picture Ho Chi Minh turned into a monster that's insulting vn,2
Tôi được khám phá những video tuyệt vời,2
:⁠-⁠(:⁠-⁠(:⁠-⁠D😹😹🤣😊:⁠-⁠(,2
Ok lắm,2
5 sao ko nhưng,2
rất hữu ích và tuyệt vời,2
Hay mà thi thoảng hơi lagh,2
Trải nghiệm rất tốt👌,2
mong nhà sản xuất xem xét lại Facebook chứ nó cứ để phiên bản lỗi rồi đăng xuất ra kêu nhập mật khẩu vô lại mất luôn nik,2
ok,2
Zu F xx !xh!che đậy 0 đầu vào 66⁵YW emlrs.4bxgf hgg3gf x gtgyk,2
Ok,2
OK,2
Ok,2
Chứ,2
On dinh.,2
wowoloaao,2
rất hài lòng,2
tuyệt vời quá 🥰🥰,2
10₫,2
ok,2
Game hay,2
Thú vị,2
❤️❤️❤️❤️,2
"Facebook rất tốt nhưng thỉnh thoảng vẫn đề xuất những bài viết và video khá là nhạy cảm, kiểm soát được cái này nữa thì cho 5 sao.",2
Tuƴêt vời,2
Mình vui lắm cÁt bạn ơi,2
thaks,2
OK,2
"Để TT eé cho xe' 6r TT As nc Lớp, N em Mà b",2
tốt,2
tốt,2
10đ,2
very good,2
Ok,2
Yêu cau fb cho them icon de tha story cn bn🤮,2
tốt,2
"rất tốt , hoàn toàn hài lòng với chất lượng của fb",2
good,2
đẹp,2
Oke,2
OK,2
Facebook 5 sao,2
"xã hội 4.0 rất tuyệt vời, hãy phát triển hơn nhé",2
Good,2
Hơi lát tí,2
ổn,2
"Ứng dụng tuyệt vời khi sử dụng với mục đich tốt, mặt trái của nó là phơi bày những thứ xấu xa trong xã hội, nhưng thôi mọi thông tin là do mình chọn lọc",2
Rất tốt,2
Ok,2
Xao k cập nhật đuocc nhỉ,2
tuyệt,2
1234t67 89,2
👍👍👍🌲🇻🇳🇻🇳,2
Được,2
. đi HungHungng dd. C,2
Hung,2
Bá cháy,2
Tôi rất thích,2
tốt,2
Omg,2
. i,2
That tuyet,2
tôi rất thích cái này🤩🤩🤩,2
ok,2
rấttt tuyệt vời mọi người có thể kết bn vs nhiều ng hơn và lm quen hơn 💗,2
Ae ơi fb dạo này làm ăn ẩu thả lắm đăng nhập vào tài khoản fb thì nó báo là phiên bản đăng nhập hết hạn ae nhớ đặt mk dễ nhớ nha,2
tốt,2
quá tuyệt vời,2
Ok,2
Rất tuyệt vời,2
Tốt,2
Mạng luôn bị chậm.và không rõ,2
"quao, app xin vãi đ:)) đang lướt app thì bị ni ct 🥰🥰🥰🥰🥰🥰🥰🥰",2
tuyệt vời,2
hay rất hay,2
ứng dụng rất tốt,2
Tốt,2
Ok,2
nói chung là mị ưng,2
Xem video trên FB ko dc,2
tốt,2
"mong ra thêm tính năng cho không giới hạn mục đáng chú ý vớiii😭 mỗi 1 tin được có 50 cái thì bất tiện lắm , mong nhà sản xuất cho thêm k giới hạn^^",2
ok,2
okla,2
ok,2
tuyetj voi,2
❤,2
Bach hhai h t,2
Rất đẹp,2
khá tốt cho thị trường👌,2
Good,2
Thỉnh thoảng hay lỗi nắm mong đc khắc phục sớm,2
Tra nhièm tuèt vòi rât tôt,2
Tôi rất thích cùng nhau đi đến gần hơn,2
ứng dụng này rất phổ biến trên toàn thế giới 🗺,2
rất tốt,2
Rất tốt,2
Ok,2
ok,2
lỗi nhiều quá,2
Hay,2
Good,2
Quá tuyệt voi,2
Tốt,2
ok,2
Facebook lại lỗi òi😢,2
tốt,2
ok,2
khá hay,2
Tot,2
OK lắm,2
"Dạo này bị lỗi quá FB ơi, đang lướt trang , tự nhiên quay lại từ đầu. Mong FB khắc phục lại. Thanks",2
rất tốt,2
tốt,2
Dell đủ dung lượng nữa như lon,2
Bí Xep,2
Còn quảng cáo hơi nhiều nha,2
Tôi thấy nó rất tốt,2
Uk,2
Người khác dùng phần miềm độc hại để xâm nhập vào tài khoản để vi phạm luật công đồng 2 lần facebook lại khóa tài khoản của người văn minh ?? Cách giải quyết đấy à ??,2
tốt,2
Dùng 1 thời gian ko hiểu sao ẩn ko vào đc luôn,2
"Jh đã jpyvz,jza😀🌛🤣😭😂😀🥸🤷😄😭😀😃😄😁😆😅😅😂🤣😭😂😃🤣😆🤧😍😞😄😙🌛🥸😀😁😀😁😅😭😭🤣😅😁😁",2
Hayyy,2
Đc vl luôn,2
xóa ko đc gmail và số đt cũ,2
Iu lém,2
đc cái ló đấy,2
tuyêt,2
tốt,2
xuất sắc,2
tốt,2
ok,2
hay,2
Fb mới ổn khá tốt,2
Tốt,2
Ờ là vậy đó 😮‍💨,2
tốt,2
ok,2
"Kh đổi mật khẩu đc á tr,nó cú vô trung tâm tài khoản r quên mk cái nó cứ v quài quên mk mà kh biết tạo lại s luôn",2
NHIỀU VD BUỒN CƯỜI V,2
tốt,2
Rất ok,2
có thân thu 😙😚,2
Hay,2
Đặt lại mục facebook trải nghiệm,2
😀,2
Hay lắm,2
Ok,2
hay,2
tuyệt vời,2
Rất hĩu ích,2
tốt mà,2
Đc đc,2
tốt,2
Êă,2
hay,2
con cầu xin tài lộc,2
Rat totttt luônnn yyyyy=)))),2
tui r vui khi biết đến fb,2
ok,2
"Anvũhoanghiep12vũhoanghiep12Số nhà 107 ,kinh 8b, xã thạnh Đông a, huyện Tân hiệp,tỉnh Kiên GiangSố nhà 107 ,kinh 8b, xã thạnh Đông a, huyện Tân hiệp,tỉnh Kiên GiangSố nhà 107 ,kinh 8b, xã thạnh Đông a, huyện Tân hiệp,tỉnh Kiên Giangjujutsu kaisenjujutsu kaisenjujutsu kaisenjujutsu kaisenjujutsu kaisenVăn bản bạn sao chép sẽ tự động hiển thị ở đâyBạn có thể hiển thị các clip của mình dưới dạng một cột - chỉ cần nhấn vào biểu tượng cài đặt ở trênjujutsu kaisenjujutsu kaisenjujutsu kaisenanh ffsj11",2
HAY,2
Hay,2
quán đẹp. đồ ăn ngon. good good. ❤️,2
ok,2
Ứng dụng này rất tốt,2
hayyy,2
Facebook đã cho tôi nhiều kỷ niệm,2
rat hay va vui nhộn,2
Good,2
Tôi rất thích,2
chị dễ thương quá,2
Hoomb lauj,2
Hôm nay tôi đăng nhập 1 tài khoản tầm hơn 1 tháng chưa vào. Khi đăng nhập vào rồi thì fb lại làm tối màn hình sau đó là đứng ứng dụng không cho thao tác gì hết. Nhưng trước đó tôi vẫn xài tài khoản khác bình thường và bây giờ nó không cho tôi thao tác thì làm sao để xóa ?,2
rất vui khi chơi trợ chơi nay,2
Ok lam,2
Tuyệt vời,2
Lâu lâu mất nick cũng kh sao:),2
Good,2
Ứng dụng dùng tốt,2
Ok,2
Ổn,2
Lê Thị Ngọc Hân 15 11 85,2
rất tốt,2
ok,2
Duoc😁,2
Ok,2
ok,2
Vui lắm,2
Rất hữu ích,2
CHplay,2
ok,2
Tốt,2
Nhiều lúc hay lỗi nhẹ,2
Bị lỗi,2
tot,2
Sao không có chỗ kết bạn vậy ta,2
rất hay,2
FB ơi mã của em đou,2
Ha và fih,2
Quá là tuyệt vời,2
rất tốt,2
xuất sắc,2
ok,2
"Đôi khi đăng bài fb nó cho ăn gậy dù bài viết chả spam hay 18+,mong nới lỏng tiêu chuẩn cộng đồng tí V:",2
okk,2
tốt,2
good,2
rất tuyệt vời,2
Rất hay,2
Hay,2
Tốt,2
Tiệt vời🥰🥰🥰,2
hay,2
Ổn,2
muốn có trang TV để xem phim,2
tốt 5 sao,2
tui thấy fb này rất tốt tui đánh giá 5 sao nha 🥰,2
lác,2
ok,2
Tính năng chọc vui vãi chọc qua chọc lại quá trời=)),2
hay,2
"Hope they fix the locked account, its suck, once you got locked its like you never can get your account back even tho you do nothing wrong",2
Ok,2
Ok,2
"Mong Facebook gỡ tính năng đưa ghi chú lên tin ạ, mình khó chịu lắm rồi đó, lướt xem tin một tí mà thấy toàn ghi chú với ghi chú.",2
Nhap hô facebook,2
sao ko có tik tok v,2
Điện thoại mới sạc xong vào coi thì video bị dừng vì bảo điện thoại nóng ?????,2
ok,2
rất tốt,2
Tot,2
Hay.,2
Tốt ❤️,2
Ok,2
OK,2
"Face khong khóa tk nữa,cảm ơnnn",2
t k live dc😭,2
Facebook của tôi bị vô hiệu hóa 180 ngày mong cộng đồng giúp đỡ xin cảm ơn,2
Moni gút👍,2
ứng dụng tuyệt vời,2
OK,2
tốt,2
Game good,2
.ok,2
"Thức ăn ngon, giá sinh viên, sáng đẹp, phục vụ tốt. 10 đ",2
quá tốt,2
quá tốt,2
Hóng đc nhìu đờ ra maa,2
☁     ☁ 🌞     ☁       ✈ ☁    ☁ 🏢__🏨____🌴_🏘___🏩💒__      /🚔🚔 \ 🌴 / 🚔  🚔 \    / 🚔🚘 🚔\ ︎ / /,2
tốt,2
10 điểm,2
ok,2
Ok,2
chơi đc đấy,2
hãy tôi cho 5 sao,2
tốt,2
rất là tuyệt vời,2
nới lỏng để bà con lm ăn vs fb ơi,2
hay,2
Ở giới,2
Facebook này thì 5 sao còn facebook live 0 sao lí do là Tiêng anh lag,2
Hay,2
ok,2
rất hay và bổ ích 😊,2
Tốt,2
Con nghe thầy tụng mà muốn rớt nước mắt,2
hay,2
Đêm mong Facebook sửa lại lỗi ổ khóa 956 bị lỗi ạ Em cứ nhập mật khẩu nhưng không được hi vọng Facebook có thể sửa lại ạ☺️☺️☺️,2
đi đâu vậy,2
Ok ạ,2
Tại sao không gỡ được ứng dụng,2
c.ơn,2
Nguyễn Văn hải Quan g.@,2
Đcm ỉa chảy,2
Hay,2
ok,2
rất thú vị.. nhưng cần loại bỏ những bài đăng gây bức xúc,2
Ok,2
Không,2
Tạm thời thấy ổn chưa cập nhật tên cụ thể cứ đánh giá 5 sao đã.,2
tốt,2
ok...,2
cũng ổn,2
ok,2
Quá tuyệt,2
rất hay,2
ko đổi dc mk bực bội quá,2
Tuyệt vời,2
Ung dung tot,2
nko,2
Rwvfebegbjte có gì đâu chơi không,2
Ko xem live của ngta đc🖕🏼🖕🏼,2
Hay thôi,2
Bros Pov,2
9⁸9,2
Tuyệt vời,2
Hay,2
Ok,2
ok tuyệt vời,2
ok,2
hay :),2
Hay,2
khá tốt nhưng nhìu quảng cáo khi coi video nên rất ức chế:)),2
tốt,2
🤪,2
Good,2
Hay,2
Rất tốt rất tốt rất tốt đó,2
Tốt,2
Em Bé rất thích học tại TT,2
Tốt,2
tốt,2
Tuyệt,2
"Facebook lại bị lỗi gì nữa rồi, không xem đc bài viết, xem đc phim xem đc stroy nhưng lại không xem đc bài viết",2
Rất là OK,2
ok,2
Tốt,2
Cx dc nhưng ko cập nhật đc,2
good,2
Tốt,2
