text,sentiment
Đừng bóp rương nữa em cảm ơn,2
hay lắm 😄😁,2
tik tok giá lợn hơi ok là sao,2
hay tải nơi máy tính hơi lag,2
Tốt,2
Tôi k thik nó lắm vì nó hay lag Nhg tôi vẫn cho bạn 5 🌟,2
tốt,2
Quá tốt,2
Ứng dụng rất hay,2
Tốt,2
Lên toàn link sẽ,2
tốt,2
Rất tốt,2
Tot,2
Vui,2
Hay.,2
Rất hay,2
Nó cũng vô đó,2
nó rất là vui,2
Hay,2
Ok,2
Rất tuyệt vời,2
Phản Ha Hừ,2
ok,2
Rất nhiều video clip hay,2
Hay,2
Tuyệt,2
Ứng dụng này rất tuyệt nhưng vẫn còn nhiều lỗi,2
Tot,2
Quốc dân,2
Sao tôi đang dùng thì cắt tiktok của tôi,2
Sớm hai,2
Ko tham gia đc,2
ok,2
Troi cai top top lam ma khong no bay đi đau😡😡😡😡😡😡😡,2
Tôi rất thích rất hài lòng,2
Xin phép tiktok cho tôi lên live lại với ạ,2
Tiktok quay rất mượt và rất hy ạ,2
Lâm Minh Hiếu,2
Gái ngon bổ mắt,2
hay,2
Rất hay t cho 5 sao ■■♡♡,2
Tốt,2
đc nha mn ơi nên tải về nha,2
Nói chung như cc:),2
Bị lỗi không thể nào vào được tik tok,2
Hay,2
Ok,2
Hay giúp mới người gần nhậu hon để giải tri,2
Tuyệt,2
Như cc,2
Rất tốt hay,2
Tốt,2
Rất vui,2
Tốt😉😉😉,2
Rất tốt,2
Rất hay,2
🌺,2
co the rut tien ve tai khoan tuyet,2
Hay,2
He,2
Cũng đc,2
Hay qua,2
Hay,2
Hay,2
Quá hay,2
Rất tốt,2
Tik tok rất hay,2
Rất tốt 👍,2
Dùng rất tốt nên dùng thử nha mọi người,2
Chúc luôn phát triển,2
Hay nhưng tôi hay bị mất acc,2
Toii thik,2
Lụm xu toàn bj lừa,2
"Đạt chất lượng ,đẹp mắt ,sang trọng ....",2
Tôi thấy ứng dụng này của bạn khá tốt,2
OK de sử dụng,2
Nhiều gái,2
Ổn,2
tốt,2
Có những nội dung hay,2
Tốt,2
Tuyệt,2
OK,2
Rất tốt,2
"Xin chào tiktok! Tôi đánh giá vì có trường hợp như này Tôi sinh năm 2008 trên 13 tuổi tôi k cho ai nick tiktok của tôi nhưng khi tôi vào tiktok lại bị mất nick tôi phải đăng nhập lại tôi k ra video vì k có ý tưởng nên tiktok đừng khoá nick tiktok tôi và mong tiktok có thể bảo quản nick tiktok tôi Tên nick tiktok tôi "" AGATSUMA ZENITSU."" mong tiktok đừng khoá nick tiktok này Xin cảm ơn! Và tôi chúng tiktok càng ngày phát triển và có nhiều lượt đánh tốt hơn 🌷",2
Ô ô kkkllk,2
Quá tuyệt vời,2
"Good app, vào (W E B) Vay9. C0M lấy 9tr nhanh",2
Hay,2
Nuốt 4G hơi ghê,2
Gái nhìu vl,2
Hỏi bưc boi,2
ko có thay đổi năm sinh nma vẫn cho 5 sao,2
Tuyệt vời,2
Có đứa máy yếu rồi đổ thừa cho TikTok,2
Tốt,2
Oki la,2
Hay,2
hayyy quá chừng luôn á bayaayy,2
rất tốt cho tất cả các nước,2
tốt,2
Cho em lên xứ hướng vs tiktok ơi em đả đánh giá 5 sao nik là @leank9 mong tiktok cho lên xu hướng ạ,2
"Hay lắm ạ, chỉ có điều video của em ko đc xu hướng thou 💗💗",2
ok,2
Rất thích,2
10điểm,2
Hữu ít,2
Tuyệt vời,2
Chs rất hay,2
10 điểm không có nhưng,2
Um nhà anh trồng mít thái,2
Hay,2
10đ,2
Rất hay tại nó có rất nhiều người và Roblox hay và thú vị,2
Hay,2
Hayy,2
😊🌸🌷🐇⭐,2
Rất mong có gì mới ạ,2
Rất tốt,2
Cũng được,2
Có nhiều cái hay,2
Rất vui mong mọi người đánh 5 sao,2
Khá ok,2
Rất ok,2
Nhưng cấm nhắn tin lâu quá đang có chuỗi mà bị cấm nhắn tin,2
Ok mọi người ơi hãy tải tiktok...,2
Hayyyyy,2
Ok vui 👌,2
Tốt,2
Thơm ngon~~~,2
Tốt,2
Vui quá vừa hay nữa,2
Wbckcwochecce. E,2
Tiktok rất phổ biến nhưng nhiều lúc tui ko đăng vd đc và tui thấy có nhiều shop fake mua toàn đồ cũ mong cái này có thể cải thiện tốt lên xíu 👍,2
Ok,2
Ok nha nhìu cái khá hay 😀,2
Ok,2
Rất thu vì,2
Rất thú vị,2
"Tiktop tuyệt vời, giờ tháng đc 1k$ rồi. Cảm ơn Donald Trump",2
relax gôd,2
rất tốt,2
Ko có j để chê,2
Tốt,2
Uk,2
Ko pk bàn,2
Yêu,2
Tốt lán,2
Thiếu quá nhiều tính năng,2
hay,2
Rất hữu ích và tốt,2
Hay,2
rất tốt,2
Tốt,2
10 điểm,2
10đ ko có nhưng,2
Nói trung như €ặc,2
Hơi chan ma vui,2
Mê tik tok Hehe,2
"Nhiều người tải nhưng thật sự ít ngườI đánh giá tốt, trừ 1 sao cho việc toxic trên app nhé",2
Chơi vui,2
Hay,2
Tiktok rất là vui,2
Tuyet voi. Rut tien cuc nhanh,2
Ok,2
Vì nó rất là hay vì cho nên tôi thích phần nềm này,2
hay lm 😊😊😋,2
"Sao bạn tôi không follow được nick tôi vậy, mà tôi cũng không follow họ được luôn????",2
Tiktok tôi là duy anh ❤️🇻🇳,2
Rất hay nhưng tăng dung lượng đến 6 trăm mấy thì chịu,2
Chơi rất hayy nên tảiii,2
Hay,2
Nói chung tôi dùng cũng rất tốt cảm ơn nhà phát triển nhé vậy tôi cho 5sao,2
Ko có fillter 🤷,2
Ok tốt,2
"Đề nghị tiktok xem lại phần mềm chứ 1 ngày mà đăng nhập chục lần cứ bị out miết rồi bị xóa hết thông tin nữa chứ tài khoản chính chủ mà kh dùng được sđt và email của mình, là saoo?? :)))) 4 sao an ủi",2
Hay tôi rất thích,2
Rất hay,2
Hay,2
Vừa giải trí vừa kiếm tiền,2
Rất tốt,2
Rất vui,2
Ổn,2
Rất tuyệt,2
Hay,2
Hay,2
T hận tiktok 🙃 haizz nhưng mà thôi vẫn cho 5 sao mong tiktok cải thiện thêm nhiều thứ ...,2
Nó làm tui giảm stress sau những lúc đi làm mệt mỏi,2
Ok,2
Hay,2
Rất vui khi được xem phim,2
Woa,2
tải ngay đi!,2
"Tạo acc mà cứ bảo ( đã xảy ra lỗi,vui lòng thử lại) lsaoo ạ cần tiktok sữa lại",2
10000000000₫,2
iu tiktok,2
Tốt,2
Tôi có thể giao tiếp với bạn bè hát quá hay hehe,2
"Ứng dụng này rất hữu ích ta áp dụng vào để học hỏi kiến thức, học tập việc xây kênh tiktok",2
Hơi lag nhưng mà 10đ,2
Ok,2
Tuyệt,2
Hay,2
Toi rat thich,2
Hay,2
Rất vui,2
Hay,2
OK,2
1ng thiếu nó t sống k nổi,2
Ejeej,2
Tại sao! Tại sao !! Tiktok của tôi ko thể live và ko thể bình luận hình ảnh hoặc sticker,2
5sao ko nói nhiều,2
vui,2
Chơi cũng được nhưng đề nghị tik tok cho nhiều gái xinh,2
Đăng nhập nhưng không vào được ( l**). Thích 😁😁😁😁😎,2
Ko tải đc 😔,2
Tui sin lỗi hãy lm ơn cho tui dùng tiktok đi mà lần sao ko quay nữa mà,2
Tiktok này quá hay,2
Rất tốt,2
ổn nha,2
tot,2
Rat tot,2
hay nha,2
"Hiệu ứng hay, ít lag, bán hàng quá rẻ và ứng dụng bình luận tự do. Tiktok đúng là hay,cho 5 sao ❤️😀❤️",2
Sao không coi lấy xu ạ,2
5 sao ko có nhưng,2
Quá tốt,2
Hay lắm em,2
Tik tok mãi đỉnh,2
Mong Tik Tok xem lại giúp Con với ạ tài khoản của con không cho chỉnh ngày tháng năm sinh lại mong tik Tok xem xét nhanh giúp con ạ,2
Rất hay và ý nghĩa mà hãy làm cho tiktok mượt hơn nhé,2
quá hay và giải trí,2
heheboy,2
Thú vị,2
Ok,2
Tuyệt,2
Toẹt vời,2
Tốt,2
Tôi gấc thích với các bạn,2
Huhh,2
Tốt,2
Tuyệt vời,2
Tuyệt vời,2
Chúc titok 8386 nek,2
Tốt lém nhoa mn,2
Hãy xin lỗi,2
cảm ơn,2
Vui vẻ,2
Vui,2
Rất tốt,2
ok,2
Thật tuyệt vời,2
Ok,2
lạ :(,2
Noi nho người xua,2
Doanthiphuong,2
Rat vui vẻ,2
Hay quá trong 10 sao,2
hihi 😘😘😘😘😘😘,2
Cho thêm tính năng thù hồi với mọi người đi,2
Ì nó rất hay lun aaaaaaaa,2
Ok 👌🙆,2
Tối,2
Cx hay,2
Được,2
Giải trí rất vui,2
Xin chào,2
Tốt,2
I always uses this app!,2
QUÁ TUYỆT VỜI,2
Tải hơi lâu thôi cx đc vì cs nhiều ft đẹp,2
Hay nha 5 sao lun ko có nhưng toàn chẩn gu tu ᰔᩚ,2
ok,2
Hay,2
Tốt,2
Ít quảng cáo thoii,2
Cũng hay,2
hay nhưng cập nhật hơi nhìu,2
Tốt,2
acc tik tok cứ bị văng phải đăng nhập lại nhìu lần,2
Yêu cầu tiktok trả lại cho nút chia sẽ nhật kí,2
Ọk hay,2
Sử dụng khá vui,2
Ok,2
Như cc,2
Ok,2
Tot,2
😊😊,2
Ok,2
Vui,2
Hay,2
vui lắm nghee😇😇,2
Tôi mất nick hơi nhìu,2
Quá hay🌍🌍,2
Dùng ok,2
Hay,2
Tốt lắm,2
Dell cập nhật là lag,2
Tốt,2
Tôt đây bạn ơi,2
Hay,2
Hahhaaaaa,2
Hay,2
Rât tốt,2
Vào sàn sản phẩm không được toàn bị màn hình trắng mong add sữa lỗi,2
Hay,2
quá tuyệt vời,2
Ok,2
ok,2
Hay,2
Rất tuyệt vời,2
Hayyy nhưng 4 sao thôi,2
Nó có thể xem gì cũng được,2
Rất hay và được ok,2
Rất hay,2
Em iêu tiktok😍,2
Tui giù không bị gì hết cả,2
Vui,2
Ok,2
Tải ko đc mong tích top kiểm tra lại,2
Tui thấy nó hay,2
Rat hay Xem phim vui lam,2
Ban hay cho too coi xin cam on,2
Nói giúp tôi tìm hiểu nhiều hơn về tik tok,2
Rất tuyệt vời,2
Yêu nhắm,2
......hayyyyy quá trời luôn,2
Rất thú vị,2
Ung dung nay chay rat cham,2
Xem rất vui,2
Hayy,2
tot nên tai,2
mong tiktok khắc phục lỗi bị đăng xuất acc🙂 đang coi bth nghỉ có xíu vô lại nó tự đăng xuất quài bấm đăng nhập thì bảo đăng nhập quài r k cho đăng nhập nx là sao? mong tiktok khắc phục,2
Tất cả đều thoả mãn,2
Ko nhắn đc,2
Tạm ổn,2
Hayyyyy,2
bị lỗi tik tok mọi người xóa đi rồi tại lại nha 😅,2
Rất tốt,2
Mong gở ban cho em ạ,2
Rất hay,2
Wow,2
Ko vào được,2
Hayyyyyyy,2
Ok,2
Tik tok quá tuyệt vời như mà hơi nhiều cơm chó,2
Lag liên tục vs nhiều lỗi vặt quá,2
Xuất sắc,2
Hơi hại não,2
Hay,2
Kiểm duyệt nội dung như cak,2
Hay,2
Ok lay duoc 10k,2
🤩,2
Mik thấy cx đc lắm !,2
Em muốn hỏi là sau em không tải được tiktok,2
Hahâhahhahahahsh,2
Rất là hay luôn,2
Hay,2
Tốt,2
Okiii,2
Tiktok oi tôi yêu bạn 😂,2
Tui thấy hay mà mấy bồ =)),2
Rất tốt,2
Trên cả tuyệt vời,2
Good,2
Tôi được nhắn tin cùng bạn bè của tôi,2
Ứng dụng này đc nhiều ng bt dến ì sự vui vẻ của ứng dụng này và ddc đăng những video vui nhộn của bản thân,2
Cũng ok đó,2
quá đỉnh,2
Tiktok gì chụp hình ko đc😬 hiệu ứng ko đẹp,2
Thích xem tik tok💗,2
Ok,2
Quá tốt,2
Quá tuyệt vời,2
Cũng được,1
"??? Lag quài vậy, rồi nút chưa xem đâu?",1
tiktok hiện tại như cái lozzz,1
titok hơi lag nha,1
Mong tik cập nhật phiên bản mới rồi làm mờ ô trang chủ và dấu + ở giữa đi 1 chút vì người dùng xem hay xem lâu và rồi nó sẽ ám vào màn hình hiện tại tôi đang bị như vậy,1
Má app như loz cứ văng ra hoài,1
Có thể trả lại ạt tôi kh tôi đã biết sai rồi :(((,1
Cũng gọi là hay mà sao dạo nay ko vào bình thường mong nhà phát triển fix lỗi này,1
Đc cho 3. Sao thôi vẫn nhiều Cali nhắm Khắc phục súc phạm danh dự phẩm chất của chủ tịch Hồ Chí Minh,1
Không kiểm duyệt hình ảnh xúc phạm Bác Hồ.,1
"Ứng dụng hay nhưng đề nghị nên xóa các kên có hành vi ko tích cực như boi nhoạ, làm nhục, lân ,mạ ko, có văn hóa để moi trường mạng xã hội ngày càng tốt hơn",1
Ê tik tok bị làm sao vậy cứ bị lỗi là như nào vào phần cài đặt thì nó chả bị làm sao mà vào cửa hàng thì nó không có chữ cập nhật ai biết thì chỉ tôi đi cứu với,1
"Hiện tại lướt đến video tiếp theo nhưng âm thanh video trước vẫn lồng vào video kế tiếp,, rất bực bội.dù xóa tải lại 2 lần vẫn giữ nguyên hiện trạng như vậy. một trải nghiệm người dùng quá tệ.",1
Zô mãi mà kh zô xem đcc >:((,1
😶,1
Hay,1
👍,1
cần phát triển hơn nữa.cho ứng dụng chạy mượt mà hơn.có những lúc bị giật giật lắc.,1
Rất lâu,1
Bắt người chơi đăng nhập hoài trong khi đó chưa đăng xuất nik nào hết dỡ tệ mà ngày xưa thấy hay mà giờ,1
Không nhắn tin được,1
Như cức,1
Cx được,1
Sao hai bữa nay vô tiktok ko đc vậy mọi người,1
Ren vào không được vậy:))? Đt thấy dùng bth mà dô toptop cái đơ k vào coi được chi hết duma,1
Tốt,1
Lag quá chời,1
Sao thoát ra nó vẫn chạy vậy vẫn có tiếng lave,1
Tốt nhưng lâu lâu vô ko đc,1
Tôi k mở đc tiktok nên t mong nhà sản xuất có thể chú ý hơn Nếu tôi vào lại đc thì t sẽ đánh giá cao hơn,1
tui thấy chơi TikTok cũng vui mỗi lúc buồn chán có nó cũng đở buồn,1
Làm ơn gở cài đặt tik tok còn em đi học zê quay hoài,1
🐍,1
Cứ tik tok ko phản hồi 🤬,1
Như l,1
Hãy cập nhật những hiệu ứng mới cho toi,1
"Khá là nhiều video giải trí nhưng có những video , bình luận không lành mạnh về đất nước.",1
"Tốt quay video đc , nhưng tiktok bị lỗi vô không đc!",1
Chúng tôi yêu cầu xoá các video người lớn và video nói xấu vị lãnh tụ,1
tải ko đc,1
Cũng hay nhưng chỉ đc 3 sao vì lấy ảnh bác hồ ra để xúc phạm 🤷🤬🤬🤬🤬,1
Cx không tể,1
Quảng cáo nhiều vcl 🥰 bớt bớt đi,1
Cứ bị lỗi phần làm đẹp,1
"Cũng đc hay,giải trí nhưng nhiều ng lấy Bác Hồ ra câu view và hay chửi tục nói bậy chửi idol này idol kia rất mất dậy.Mong Tiktok có thể sử lí.",1
Lặp lại nhiều lác,1
Mình thấy tiktok có 2 mặt. 1 tốt ok. 2 các bạn trẻ gạ nhau hẹn ra các kiểu Nhiều người lấy ảnh bác Hồ ra xúc phạm chửi bới. Những video bth bình luận bth thì xoá Còn những thành phần comment đăng video phản nước thì để. Mong tiktok kiểm duyệt đàng hoàng! Làm ăn có tâm lại kg thì xoá tiktok khỏi nền tảng mạng xã hội!,1
Không vào được,1
Kiểm duyệt như c. Ặ. C,1
Tôi bị mất nút đăng lại rồi yêu cầu tiktok mở lại cho tôi id:tuinetroi055,1
"Giờ vô xem nó lag toàn bị thoát ra đột ngột muốn mua đồ trên đó mà giờ v nek sao mua,mong tiktok xem xét và cải thiện lại😭",1
Như cái lonn,1
Coi bị du,1
Mất nút đăng lại rồiiii,1
D4e cho,1
Cũng đc thôi,1
Cho thêm vi deo,1
Hơi tốn dung lượng,1
Xóa đi tải lại ko đc khôi phục nik,1
"Nên nâng cao kiểm duyệt. Phân biệt vùng miền,chửi bậy ko xoá comment. Nói những câu yêu nước thì lại xóa comment? Làm ăn kiểu gì vậy? Để cho chính phủ sờ gáy mới sợ à? Nên tuyển 1 người Việt Nam yêu nước để kiểm duyệt.",1
Vào cửa hàng mãi ko được 😡😡😡🤬🤬,1
"Tại sao, tại sao hả, tại sao máy tôi lại không có filter như những người khác, sao toàn các filter lố lăng v tr",1
Khó chịu vô cùng mạng mạnh mà tiktok cứ để mạng yếu coi cứ bị gián đoạn khó chịu vô cùng đổi qua wifi cũng bị nên do tiktok lỗi ko phải do mạng mình,1
Tôt,1
Toi ko nhắn tin được tôi muốn đc nhắn tin toi chỉ giỡn tôi học lớp 6 thôi mà bị cấm nhắn tin,1
Không có tiktok shop cho tôi,1
7e,1
OK,1
xem giải trí ok...bên giao hàng chán,1
mong tiktok không bop ngt nhặt xu,1
Tại sao coi PK trên 1M điểm là k thấy bên tiktok có hướng dẫn cụ thể đi chứ xem PK trên 1M điểm k thấy điểm khó chịu lắm,1
Cứ lúc vào được lúc ko,1
Duyệt xem video kiếm xu ko được,1
Rồi sao không vào được tik vậy ?,1
hãm đang xem bị thoát với sao mà xúc phạm bác Hồ vậy,1
Tiktok dạo này bị s ấy ms làm đc cái acc chx làm j cx bay màu nx là sz,1
VUI VÀ HAY MOG BM CHO MUK LÊN CẤP IAOL NHA ACC NÈ:NeXiaoo,1
Tôi không thể tải ứng dung này về mấy của tôi,1
App giải trí mà dung lượng lớn quá mong giảm bớt 😭😭,1
Tải ko đc .....,1
Rất là dở,1
Ok,1
Tik tok ơi mình điều chỉnh thông báo lại đi ạ. Live lúc 8h mà 11h nó mới thông báo 😭,1
Tải để xem script bloxfruit cho dễ:D,1
Cài đặt được thì lại không vào được,1
Cải thiện cho mạng thường dùng đi cho dễ và những thứ xúp phạn tổ quốc phải kiển diệt tôn trọng chính quyền nhà nước hứ như lm xin đến chịu và hãy cố gắng mà phát triển,1
"Ko lm j tự nhiên bị hạn chế,acc đó coi như bỏ",1
sao acc tiktok của t k có chỗ hoạt động với tiktok shop :))),1
Bỏ tính năng giới hạn độ tuổi đi đc ko ?,1
ká lag và nhiều thứ khác,1
có cái bất tiện khi vào tiktok là phải ấn giảm hoặc tăng âm lượng thì mới có tiếng,1
"Tạm đc, nên thêm kiểm duyệt cho video",1
"Tik tok có 1 lỗi khá khó chịu,lỗi hay bị văng ra ngoài,bấm dô thì lại văng",1
Tai lâu,1
Hay lác văng và nhiều G,1
Tôi thấy không thích tiktok ở điểm khi trả hàng chỉ có thể trả bằng Bank chứ ko phải là tiền mặt mong nhà phát hành có thể thêm phần trả tiền mặt để thuận tiện cho những người ko có thẻ,1
cập nhật quá lâu,1
tik tok của tui nó cứ làm sao í nó ko có cập nhật mấy cái filter mới toàn mây cái từ đời nào ko à mong app xem lại dùm ạ ( tính cho 5 * rồi đó),1
đc nhưng thi thoảng ko vô đc đơ,1
Bth vừa chs vừa xem live dc mà bh bị s v,1
Mik ko vào đc :(,1
Tạm đc nhưng không tốt,1
"Làm ơn kiểm duyệt nội dung tìm kiếm giùm cái hoặc ít nhất là cho cái tính năng báo cáo tìm kiếm đi, lắm cái phản cảm vô cùng.",1
trẻ trâu,1
Tôi thấy vui nhưng tôi thấy 18+ mới mua đồ đc tôi thay đổi ngày sinh cũng ko đc,1
Tải lâu,1
Cũng tạm đc,1
Tôi không quay được và nhập đã nhiều lần,1
Vui nhưng mất acc hoài,1
Mọi người ơi em mất chuổi tik r có cách nào khôi phục lại k,1
Tiktok thì càng ngày càng bị lsao đấy đụng chút viphạm chút bị báo cáo lsao nữa dị.Làm cho ng chơi hay ntn,1
Mong ttk xoá nhung kênh Cali và Mấy đứa Độc Hại 3 sao thôi là hợp r,1
Chơi 1 thời gian dài thì có lần tôi ko thể vô được phải bấm nhiều lần mới vào được 😡,1
toxic nhiều thật,1
Ko thich,1
Cx tạm ổn máy đời cũ video ko có ng xem luôn ý,1
Đơ,1
Tải chậm,1
Sao tôi không tải được,1
🔥❤❤,1
Kiểm duyệt tiktok làm ăn như con c,1
"Cũng cũng th,kh tốt như trong tưởng tượng",1
Bên tiktok phí vận chuyển chưa ok lắm phí ship vẫn cao kể ca đơn bé nhất chưa nói đến đơn to,1
Nó có hay đơ rất khó 😐🤬,1
ê cái cuộn tự động ở đâu v,1
Cũng được xem vui,1
Bấm vô coi xí là tự dộng khoát ra,1
"Tự nhiên ft bị xanh lè xanh lét, k có quay đc j hết, Nếu NPH thấy vui lòng kiểm tra giúp tôi, id: parkhaemin_0",1
u. 7 u y uy u uy,1
nó cứ bị gì á đang lướt lướt thì đơ còn hiện ra mày đen cái nào cũng bị là sao mong tik tok lm lại nhé,1
"lag, lỗi tự tim tầm bậy",1
Toàn bị văng ra ngoài k vào đc mong sẽ sớm khắc phục,1
Tik Tok bị j z vô ko đc lun á cập nhật r đó tr 😊,1
"Tôi chẳng làm j sai mà đình chỉ nick tui ,tại sao.Cần một lời giải thick",1
Một ngày bay 3 cái nick🎀💌🧷,1
dm tiktok 🛴ồn,1
Mé tải lâu vcl,1
Hơi lag -_- (\_/) (•_•) >🤡 Mèn mén Phiu lưu,1
Cũng bình thường,1
app bị lỗi tôi ko tải dc Lại lag nữa,1
Nếu còn hiệu ứng quay video cũ thì tốt hơn. Nhiều quản cáo quá,1
Tôi thích tiktok nhưng tôi vô tiktok 5 ngày không vô được??,1
Bị cấm vĩnh viễn ko xem đc,1
Cái đủ má tiktok,1
Bị tắt máy hoài,1
Tôi bị đình chỉ,1
Ko trò chuyện dc vs mn,1
lỗi vài,1
chỗ quay tiktok không có chỗ chỉnh làm đẹp,1
Biểu tượng phần thưởng cực kỳ khó chịu khi xem video và không thể tắt được,1
"Comment vớ vẩn , láo lếu thì để im còn comment nhân văn thì lại xóa đã thế nội dung video còn cả vườn trái cây với mấy cái bậy bạ nói chung là 3 sao còn nhiều đấy😒",1
có nhiều cái xem r mà nó lặp lại,1
Bình thường,1
Tải mà ko đc,1
ko dùng được hiệu ứng,1
Ko đáng kể,1
tải về hơi lâu‰,1
lỗi không vào đc,1
😐,1
kh vào đuọc,1
Rất hay nhưng cái nhiều cái xúc phạm người coi,1
kh zô đc😠,1
good thêm nhiệm vụ xem 30 video thì thêm sôi động vui hơn,1
Rất hay nhưng hơi lỗi,1
Tik tok thì tim này kia thì ok rồi mà bị cái là phần chọn âm nhạc bth thì bấm nhạc muốn tìm thì ra nay tìm ra toàn thứ gì ko mong trả lại phần tìm nhạc kia lại,1
Quá phiền quảng cáo quá nhiều sẽ,1
"Hôm nay tôi k bt đã làm gì về tuổi mà tiktok lại cấm chat , nếu mà có vi phạm thì nhắc rồi để sửa , chứ tôi kbt gì , tôi cũng k nhớ là tôi đã nói gì về tuổi lúc coi tiktok hoặc chat , nếu có bằn chứng hình ảnh thì gửi cho tôi xem, tôi đã khiếu nại rồi mong tiktok sẽ ra kết quả sớm ít nhất trong ngày mai tôi còn chuỗi nữa , mong tiktok xem xét mà nhanh chóng cho tôi về trạng thái như cũ , nếu bình thường tôi sẽ không vi phạm nữa",1
Lag.,1
Tạm (quảng cáo và tài khoản bị khoá ko lí do),1
cập nhật ngày 12/11/2024 xong lỗi bà nó luôn,1
Mất nick nhanh,1
"Tiktok cần có cái sửa lại -Dòng đề xuất ""Bạn có thể thích"" nên chi những nội dung hạn chế gợi cảm hoặc tối nghĩa / đen tối 1 cách tối đa, - còn mục nội dung phổ biến thì nó cũng tốt rồi, đủ lành mạnh và trong sáng, nên hiện nội dung này nhiều hơn nữa.",1
Vô hoài ko đc,1
Lâu lâu gây lỗi phần mềm làm máy tôi bị lỗi theo,1
Live không có hiệu ứng chán tik tok,1
Tải lâu,1
lag vaiz l ☹,1
tiktok bị s ý vô tiktok cứ bảo ko khả dụng hài mỗi lần vô là vậy bị lag ném síu bị bây acc lun r 😑 mong hãy cải thiện đều này,1
Đang côi mà quảng cáo 😡,1
tự nhiên đang coi quản cáo là sao nữa trời bị dì dị,1
Rất là hay bị ẩn cmt luôn nha Tiktok ơi. Mấy cái trải bài tarot mà để thông điệp ở dưới cmt là không bao giờ xem được luôn.,1
Hay,1
Tệ,1
Không nhận thưởng được bảo là tài khoản bị hạn chế,1
Lag vl Yêu cầu nhà phát hành sử lý,1
Đánh giá 3 sao thôi nha chứ quảng cáo quài mong có người sửa lại 😑😑😑,1
Thỉnh thoảng ko vào đc,1
"coi mà nghe nhạc k thấy hình gì hết,k coi đc cái gì toàn nghe nhạc?",1
Lag quá,1
Bị cấm,1
Hôm qua 12/11/2024 Huỳnh Thị Thanh Thủy đăng quang Miss international 2024,1
Ra ft lâu,1
Cứ vào lại bị sập nguồn máy,1
"Kiểm duyệt ko tốt ,có nhiều hiện tượng phân biệt vùng miền và lời nói thô tục",1
Rất nhiều quảng cáo,1
Ê ý là t nhớ là cập nhật tiktok r mà sao cái âm thanh vs cái ft nó cứ ra mấy cái j đâu ko v? Đ khác j ft vs nhạc 2021-2022 lun,1
Mong add khắc phục chứ t lag kinh khủng Lúc chx cập nhật còn bình thường mà sao h nó lag quá,1
Lag quá,1
Quảng cáo quài không coi đc j 😞,1
"KHÔNG XEM ĐƯỢC video, mong dc khắc phục luôn",1
Không nhắn tin được,1
Rất vui,1
cũng được,1
Tại sao tik tok ko có tik tok shop,1
"L lp . J. G, , 😉♏😊﻿💤💤💤💤💤 ☁☁☁💤☁ ☁☁💤☁☁ ☁💤☁☁☁ 💤💤💤💤💤 ☁ Sleepy ☁ X g. A. Ya",1
Dạo này tik bắt đn nhiều vch,1
Đm đang xem tik tok thì cái shopping của tik tok nó quản cáo bực hết cả mình Nhờ tik tok đùng cho tui có tik tok shopping nữa,1
"Lâu vào , chậm",1
Khá tốt,1
Đang coi thì nó tự thoát ra,1
Hay lag với lỗi,1
Rất tốt nhưng tôi không nhắn tin với bạn bè,1
Như cc,1
Lâu lâu bị lỗi tùm lum mắc xóa tải lại:V,1
Tik tok bị lỗi hay s á bật fiter mà có mỗi 2loại nhạc,1
tải quá là lâu nên ba Sao là đúng,1
Ko tốt cho lắm,1
"Mục kiếm point đổi thưởng được 300₫/ ngày, tính ra cả tháng được 9000₫ trong khi mức đổi thưởng rút tiền tối thiểu 10000₫? Một tháng được 9000₫ thì nên dẹp luôn cái mục point này đi cho rồi.",1
3.5 %,1
"Lang,hay bị ẩn comment trên live, comment bài đăng văn minh,lành mạnh thì bị xóa bởi hệ thống 😤😤 yêu cầu khắc phục",1
Quảng cáo nhiều quá ít quảng cáo lại dùm mình nha,1
Khi tôi viết từ Bác Hồ ra thì tôi thấy rằng nền tảng tiktok nên trừng phạt những người tra những từ xúc phạm Bác và xóa bỏ tất cả các từ khóa đã tìm đó đi!,1
Đang sử dụng bất cứ nền tảng nào cứ qc sale 11/11 . Phiền vãi,1
Cũng đc,1
Sơ hở là mất accc như chs lol mă😑,1
Giải trí ngắn thôi ^^,1
Tôi rất hài lòng những mấy bữa nay thì tôi thấy YouTube hay nói chuyện điện thoại là nó tự lên quảng cáo có hình tik tok 20 tháng 11 tiktok đừng nên làm như vậy nữa tôi thấy rất ảnh hưởng đến mọi người xung quanh nó sẽ gây hư điện thoại khi mọi người không muốn nghe mọi người sẽ thoát ra điều này sẽ hư điện thoại nên tôi nói cái này giống như là lời khuyên tik tok nên dừng lại cái chuyện này đi nha Thank tiktok rất nhiều,1
Không có shop,1
Nó cảm thấy rất hay sau khi tôi xem video,1
"Cx ổn nhx t tạo tên khc,ảnh đại diện khc ko đc vs lại hơi lag",1
sao không xem đc vid phần bạn bè vậy 😭😭😭,1
Xác nhận tuổi hơn 4 ngày rồi vẫn chưa xong,1
Ok,1
Tốt trung bình,1
"Khi muốn mua đồ mà nó ko cho, nó cứ kêu là vouch này chúng tôi đã phát hiên...... Rồi nó cứ zậy hoài ko cho mua đồ. Còn lại thì ổn, nhưng mong tiktiok khắc phục lỗi này.",1
Sao ko cho tui nhắn tin nên 3 sao,1
