text,sentiment
tốt,2
Ổn định.,2
Nhu cc,2
Mở lại cái nhạc trg phần ghi chú vs ạ 😇😇😇,2
CHUONG. TRINH ĐANG TAI RAT CHUAN VA RATNET. CAM. ON CA. NHA MANG. Face book,2
"quá nhiều quảng cáo và những nội dung trái với quy định pháp luật nước sở tại, nhiều nội dung cổ xúy lối sống tiêu cực",1
nó ko được tốt,1
Uwuwuye,1
"qv tt, ecge. Eewegfrẹgg gyt",1
Facebook sao mà k có chỗ để thêm tin nổi bật,1
Ok,1
Sao lướt fb màn hình đen 1 nưa. Do đt hay app bị lỗi,1
Tại sao face của tôi lại ko thể thấy những bài đăng của người khác!?,1
Gi ghi chú ngkhac trl kh cho xem bắt cập nhật vô ch play thì kh thấy cập nhật cái chi?,1
Facebook trên Samsung rất rất tệ mới bị mất acc và tải lại làm acc khác,1
B Ib i,1
Tải về nhưng nó bị lỗi,1
Có cái nào là không ai có thể,1
Triêuthitriêu,1
Chưa tốt lắm,1
Sao quảng cáo nhiều không xem được gì mở lên xem là quảng cáo,1
Bản cập nhật mới khá tệ. khi bấm giữ màn hình trong phầm video thì k còn tua nhanh đc nữa. S23u. Điều này làm rất nhiều người k hài lòng 😡,1
Bị lỗi quá nhiều,1
ok,1
"Việc chọn lọc nội dung và gợi ý nội dung của facebook rất tệ, nếu muốn dùng hiệu quả thì phải tự chọn lọc thông tin nhưng công cụ hỗ trợ của ứng dụng rất tệ, gần như chẳng có thay đổi đáng kể.",1
"Nội dung rác rất nhiều, tính năng hỗ trợ chặn nội dung rác cũng rất kém, thông tin không xác thực nhiều, các bài viết tuyên truyền nội dung độc hại nhiều nhan nhản. Mong thông tin và nội dung trên nền tảng này có thể được kiểm soát chặt chẽ, hạn chế các nội dung không nên có.",1
Cập nhật lâu,1
Mục đáng chú ý kô hiển thị trên trang cá nhân,1
"A lot of Vietnam Reactionary, I hope Developer Remove Those People. App Using Very Good But A Lot Of These.",1
Đăng xuất hoàn toàn không được: Vì bạn đã đăng nhập vào messenger rồi nên có thể đăng nhập lại. Không đăng xuất được thì fb chạy tốn pin quá,1
tìm người khí vcl,1
Ko bảo vệ trang cá nhân đc như mong nói,1
Ko đổi được mật khẩu Facebook cứ xảy ra lỗi mỗi lần đổi yêu cầu các nhân viên Facebook sửa lại lỗi này gấp cảm ơn,1
"không thể bình luận được,rất khó chịu,mở mini game mà không cho bình luận là sao vậy?",1
T Em,1
K ấy mik tắt tính năg để ngk thấy bbe đi đc k chứ ẩn bbe mà ngk thấy số lượng nó k đc thoải mái,1
"Lỗi không làm gì được trong face face, còn là ở acc phụ nữa, không chuyển qua được acc chính. Cập nhật rồi mà vẫn cứ như vậy",1
Càng cập nhật càng đi lùi.nghĩ sao ngta kết bạn vs mình ko biết nó hiển thị ở đâu luôn,1
Gòi đổi mk xog kiu xác thực kh gửi mã sao mà xác thực đc bây😺,1
được,1
Lỗi nhiều!!!,1
bị lỗi đăng nhập nhiều quá fix lại nha,1
Ghi chú của tôi đâu🥲,1
"Cũng được đi. Nhưng kiểm duyệt quá gắt, mỗi lần share bài của trường đều bị fb gỡ vì spam. Du di cho 3 sao.",1
Nó bị vô hiệu hóa,1
Love duoc,1
Tự nhiên mất hết acc phụ :))))),1
Mất nick hơi nhiều rồi nha không nói cái làm hoài àk khoá không thì bị văng ra không vào đc,1
tốt,1
Bị lỗi quá nhiều,1
"Chuyển qua tài khoản kìa đc, chuyển lại tài khoản này thì ko đc",1
Cũng đc😓,1
cần phải mật mã của mes t ko thik,1
cũng tạm,1
Ko bt,1
If 4t 2xbbc,1
Ok,1
Ko load đc bảng tin,1
"Xoá cái ""Chia sẻ chi tiết cập nhật"" dùm mỗi khi đổi phải chỉnh cái đó nó cứ đăng lên tin rất phiền",1
Coi tin mãi mà mạng bình thường vẫn không coi được 😟,1
không tạo avatar được là sao???,1
"Chia sẻ kỷ niệm qua meseger ko dc,báo lỗi khang,vl",1
bthường,1
Mong bỏ mấy cái báo cáo linh tinh r bị hạn chế tk đi vì k vi phạm cộng đồng r bị báo cao linh tinh r hạn chế rất khó chịu,1
App bth,1
"Chơi play mà cứ gặp quảng cáo của Fb là lại bị văng th , mệt",1
Phiên bản mới đi,1
fb ko hoàn toàn hỗ trợ,1
ta TV về hovhob 😃😃😈😈😕😴😴,1
Không xem video được,1
hay nhưng lúc đăng nhập lâu,1
Khoan hơi ấy sao nhăn sở face mà ko hỗ trợ tnh,1
Ki,1
Tốt,1
bị lỗi. Thi thoảng bị Đen màn hình khi lướt video bẳng tin,1
sao tôi kh comment bây hay cố ý spam mà app cứ báo spm vậy đã vậy còn bị gỡ bình luận :)),1
Thuỷ,1
Trả hiểu sao đnag chs wen tiên liên miên nam mới mấy cái gem kia song bh cập nhật toàn gem gì trả hay,1
Tài khoản của tôi ko cập nhật đc phiên bản mới,1
Không thể xóa được thông báo cứ hiện mãi rất khó chịu,1
Mới bị hack tk xog😭😭 nó đổi cáu avata vs tên của luôn 😠,1
Nhiều lúc Facebook không gửi mã xác nhận về cho người dùng rất bất tiện,1
Gửi mã về sđt dùm 🙏 đâu có dùng whatapp mà bắt ngta,1
Ẻdde FC xe tc cf TT fty vgf,1
Web lỗi cc dell lắm,1
Tại sao Facebook bình luận cái gì cũng bị xóa mọi người nhỉ ( bình luận bài viết cỉa bạn bè rất bình thường ví dụ như . Nghỉ cơm thôi anh ơi...v v.. ) cũng bị xoá.,1
TS t ko đăng nhập vào ạc đc,1
Cập nhật dái j cập nhật quài,1
"Facebook Meta, nick tôi bị lỗi story âm nhạc tôi cần bên Meta khắc phục lỗi này",1
1 số trải nghiệm không được tốt,1
"không sử dụng được nhạc, bị tắt âm thanh😭.",1
Cứ kh xem đc str cứ bảo thử lại thử lại mà có xem đuoqcj đâu,1
Bao mat yeu bi hac fb hoai,1
Ko vui nha ko lm theo cái bị đình chỉ là s?,1
sao ko cập nhật đc 😤,1
mất ghi chú rồi ạ......mong fb đc sửa lại,1
ok,1
Có mấy lần vào mà ko đc bực 😠,1
AK em bấm . N. RSS xe,1
FACE BOOK BỊ LỖI NHIỀU VẬY CẬP NHẬT RỒI MÀ K CHỈNH ĐC AVATAR LÀ SAOOO,1
Đc nhưng hay mất acc game 😑,1
Không bật được chế độ chuyên nghiệp,1
"Không biết nên mô tả như thế nào nhưng mất hết thành tích tham gia facebook.,inc từ tháng 6/2012 đến giờ thật sự buồn và áp lực vô cùng Không vô đc phần bình luận luôn",1
Tuyệt vời:)))))))))),1
Fb lon,1
1 . .,1
cifff,1
Cũng đc,1
"hg mỹ Phy.ẩm và mx hg vaf d Giữa những kdbn Sfhonbd HKT à dđếg,",1
chung tôi cân hô trơ,1
không tạo được avatar:((,1
Bị lỗi đăng tin do người khác xác nhận là sao ??,1
"bảo mật kém vc,bị hack tk 2 lần rồi",1
Cứ 1tuần lại cập nhật 1lần mong nhà sản xuất xem lại ạ,1
"Chúc mừng em! Hãy Hạnh phúc, Hãy Hạnh phúc, Hãy Hạnh phúc. 😀",1
"Mặt mới của avatar xấu vãi😭👎, mong nhà sản xuất chỉnh lại về mặt cũ chứ nhìn như đấm vào mắt",1
fb bị lỗi à!? like hay gì cũg ko đc .,1
ê sao bên fb phụ để nêu bật nên cái bên fb chính để nêu bật hog đc vậy😭 coi lại giúp mình với ạ,1
Không hiển thị chế độ Chuyên nghiệp chán không muốn nói,1
Dcm tao đã cmt gì vi phạm đâu mà cứ gỡ????,1
"tìm một đống bạn bè rồi mà vẫn có thông báo tìm thêm bạn bè thật phiền phức, chẳng hiện các bài viết của các trang cá nhân khác gì cả!",1
Ad thêm tính năng thay đổi cảm xúc ở fb đi ạ,1
Bỏ cái không được chặn người khác trong 48h được ko,1
Tạm,1
Như cc,1
mất phần ghim âm nhạc,1
"K cập nhận đc avt ms ra và mạg ""4g"" mà nó vẫn ""đang gửi""",1
nó cứ bị lỗi mãi up str cx k dc,1
Xem được một lúc là bị lỗi không xem được video,1
fb bị mất tiếng,1
hiện chưa ổn định hay bị tự đăng xuất tài khoản ra... yêu cầu bổ sung và hoàn thiện lại apps Facebook để người sử dụng ổn định hơn. xin cảm ơn!,1
FB càng ngày càng thấy càng nhìu lỗi😀,1
J.P ốpl,1
Cập nhật avatar mới cho t điii,1
"Ưtf rõ ràng là tạo avatar trên mes rồi, lên fb cũng có mà sao không cài làm ảnh đại diện được vậy? Tin nổi bật thì chỉ tải lên được ảnh chứ không tải lên được video. Còn lại khá ổn",1
Ko khả quan,1
Chán ko có gì hay,1
Lỗi,1
Why can't I see my friends' posts?,1
Không cập nhật được bản mới nhất,1
"Ko xem tin nổi bật đc, cứ bị đơ",1
Cập nhật quá nhiều,1
"Khá tệ, trang chủ fb tôi toàn hiển thị bài viết rất lâu rồi, từ 2,3 nhày trước đến cả mấy tuần trước",1
Tôi không thể chặn những quảng cáo có nội dung lừa đảo cờ bạc spam,1
Khá nhiều lỗi,1
Sao phần video không xem được như bình thường nữa vậy trời ơi,1
Rồi để,1
tot,1
Bị lỗi ko,1
Tui bị mất nick mà ko bt lí do nè,1
♥️,1
Cũng được,1
cập nhật rồi nhưng avatar vẫn ở phiên bản cũ😭,1
Adnh wwf,1
Nó khá tệ tôi tạo nick mới liền bị đình chỉ Trong khi không làm gì cả chỉ mới tạo,1
"%/t "" / r"" r ửt=/""🥳👺🥳💩🤬🥳🥳🥳🥳😞eưqc🤮😑🤒😊😊🙂😊😊😑🤮😊😊/%5 / rrr🤬😞😔😞☹🤮😑🤕🤮🙂😊""🤒😚😊☹😔🤮😊😊""🥴c r",1
🚂🛶🫖🌴🌾🏔️🏔️🏔️🏞️🌬️🌬️🌀🌀🌠🍑🫒🍎🍎🍎🍎🍎,1
Không xem đc story với video nó cứ load hoài trong khi đó đứng gần mạng,1
đỉnh,1
Ý là nó ấy,1
Chậm quá,1
"Ứng dụng dùng cx được,nhưng t muốn thay đổi phần video quay lại như cũ.",1
Cs vài lỗi,1
Lỗi nhiều vcl,1
Ôm k n,1
Tạm ổn,1
Helo chào FB mình bị lỗi,1
hoàn hảo,1
OK,1
Cập nhật đâuuuu⁉️😔,1
Facebook của t bị lỗi ko xem được nội dung và cũng ko đổi nội dung,1
Sao giờ tôi chx đc cập nhật,1
Lost Date feature not updated,1
đăng tin cứ bị video của bạn bị tắt tiếng ở một số quốc gia nơi meta không có bản quyền âm nhạc bực vả mình 😡😡😡😡😡,1
mạng lác,1
Str đăng lên bị lag Coi str cứ bị lag mong đc khắc phục. Không coi đc str,1
Ứng dụng rác. vi phạm quy tắc cộng đồng? Hai đứa cãi nhau là vi phạm à? Nó động tới cha mẹ người khác là ko vi phạm nguyên tắc à?🤡,1
Đc nhưng đăng nhập bị lỗi tiếng việt,1
Nice 👍,1
Sao Facebook bên mình chưa cập nhật avt nữa vậy ạ?,1
88qgʻgiữ taY,1
như l,1
tui không làm đc avta là sao vậy huhu,1
Không phù hợp với tôi,1
Ok,1
Lỗi quài chán quá,1
Tại sao tin nó bị lỗi nó chỉ cho xem 1 khúc thoii nó kh cho xem hết tin,1
Theo không up trên,1
"fb bị lỗi icon hả, ko thấy icon luôn á",1
Tại sao hôm nay tôi vào Facebook mà lại không thể ấn được vào phần tìm kiếm ạ trong khi ra chỗ thông báo thì mới ấn được vào phần tìm kiếm,1
Phiên bản hết hạn quài luôn Đăng nhập lại cũng không được luôn,1
tại sao tôi không thể tạo avatar ? tôi sẽ đánh giá 1 sao nếu không chỉnh sửa lại,1
Đề nghị fb xóa những nick ảo vì lấy ảnh người khác và lăng mạ gây hiểu lầm,1
đổi tên là báo lổi,1
"Phần đổi mk bị lỗi à, nhấn quên mk gửi mã về sdt hay whatsapp đều ko nhận đc, nhấn ko nhận đc mã thì nó lại quay lại chỗ gửi mã vào sdt or app nhấn vào thì nó vẫn ko gửi là sao??",1
hơi lag,1
"Facebook chưa đủ tiêu chuẩn là mạng xã hội của cộng đồng: Cắt xén rất nhiều và chặn những hình ảnh mà cộng đồng người sử dụng đánh giá là nghệ thuật thì Facebook lại cho là khiêu dâm, cổ súy tình dục. Không hiểu con mắt của Facebook mọc trên mặt để làm gì và cái đầu tại sao không chịu vận động một cách tươi đẹp mà chỉ suy nghĩ lệch lạc đen tối vậy",1
"Quảng cáo quá nhiều,đang lướt tự nhiên nhảy quảng cáo lên rất phiền",1
Tôi rất ok ứng dụng này,1
Quảng cáo quá nhiều,1
Hay lỗi,1
"App cứ hay bị đơ ý mn,trải nghiệm chả tốt mấy😳",1
Ok,1
Khá tệ,1
vì bị đang coi quảng cáo hoài,1
Cập nhật mãi kh dc,1
tệ! nhiều lúc bị lỗi vì tui bật chế độ công nghiệp đến giờ hơn 3 tháng vẫn không tắt được :(,1
bình thường,1
Sau 1 ngày dài mệt mỏi tôi chỉ muốn xem phim trên Facebook mà giờ mục watch của tôi không còn nữa đổi lại video ngắn tôi rất chán mong nhà phát triển trả lại mục watch!,1
lỗi,1
hay,1
"Hay bị giựt giựt nhảy ra nhiều trang ko câdn thiết ,hình ảnh mờ",1
naiad ae q✋qq 🤞w,1
Bth thì cx ok nh thi thoảng lỗi khó chịu vlin,1
Sao đăng nhập fb cứ báo xảy ra lỗi hoài vậy,1
tạm đc,1
Đang yên đang lành tự nhiên vài giờ sau mất hết tài khoản fb phụ là sao,1
31p ⅖³của công ⅔,1
Ba sao TV,1
tuyệt,1
🤔,1
Mẹ. X BBC xxxxxx ăn bắnv. Cả đc ® m,1
Không thể theo dõi các trang.,1
Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.,1
1.Ảnh chia sẻ không phù hợp 2.Bị lỗi facebook đã tiếp tục dừng,1
hay đấy nhưng không hiểu sao nhắn tin không hiện thông báo,1
Trả tui nút trái tim tin nổi bật đi😥🙏,1
CX đc,1
"Đăng lên đúng câu chuyện, để giúp nhiều người cảnh giác,cho xã hội này sạch thêm, vậy mà cũng đình chỉ, mình khổ vs áp lực gê lắm.Không muốn ai bị giống mình, chứ chuyện không nói có thì mình phốt làm gì,cho mang họa.mở trang Facebook ra dùm 😶nản cuộc sống này quá.",1
AăaaaAaaaaaaaaaaaăăaăaaaaaaaaa,1
E ii a1Ra,1
🙆,1
"T tức thiệt luôn á, t đã đổi mk fb vào bữa trc mà t thấy mk đơn giản quá muốn đổi lại thì bắt nhập mã mà mã thì nó ko hề gửi về đth thì lmsao đổi. Muốn đổi có cái mk cx lm khó t nữa",1
Lúc đầu xem toàn gái,1
Chỉ mik cách đổi mk ạ 😅,1
"Xử lý lỗi kém, trừ việc này ra thì ok",1
Px qdsẽ,1
Tôi không thể đăng nhập vào chính tài khoản của tôi,1
Tôi bị đình chỉ nick lúc trước là 180 ngày giờ lại thêm 126 ngày tôi ko thích,1
Lọc kĩ hộ con với link se vẫn tràn lan,1
Cái gì mà xác nhận mã đ đc,1
O 9j,1
"Tôi không thể lướt xem các bài viết ở trang chủ Facebook vì hiện ""bạn muốn xem bài viết của bạn bè ?"" Trong khi tôi đã kết bạn với khá nhiều người nhưng giờ lại bị như thế sau khi xoá vào đăng nhập lại, tôi mong lỗi này được sửa lại hoặc cho tôi phương pháp để xử lý ạ! Cảm ơn đã đọc!",1
K gửi đc ảnh hay video😵‍💫,1
OK FA YE,1
fb nay có chương trình tri ân khách hàng trúng thưởng năm 2024 nữa hả... thấy gửi tn trong message.. hay là lừa đảo,1
Đang yên đang lành tự nhiên Facebook anh khóa tài khoản mình,1
Tối ưu còn chậm chưa bằng iphone,1
Đell làm j mà cx hạn chế tính năng??,1
"Fb với mess bị gì nữa bây, xem lại kho lưu trữ dài dài mà cứ bị đơ=))",1
Ăăăă,1
Quảng cáo cờ bạc quá nhiều,1
ok,1
Sao ko có chế độ chuyên nghiệp?,1
đăng tin mà cứ lỗi,1
l Bị vc,1
No ok,1
"tại sao khi đổi mật khẩu lại không nhận được tin qua whatsapp vậy , sms với cả email đâu sao không sử dụng mà lại sài whatsapp?????bất tiện cực kì",1
rất okeeee,1
tốt,1
"Tôi không để được note, mong fb sửa lỗi gấp",1
"có ai bị như tui ko chia sẻ nhạc trên tin thì ko có nhạc Việt, không có nổi 1 bài nhạc Việt nào luôn, hầu như là nhạc nước ngoài",1
Bình thường,1
Cập nhật nhạc mới quá chậm í,1
Bình thường,1
Ớp,1
Cho hỏi bây giờ muốn đổi mật khẩu thì làm thế nào ạ,1
Â có www tai wap ww woo và Soo young do www,1
6 7-Eleven,1
Tốt,1
G Mđ ft h học,1
Bây giờ Facebook tệ quá xem video cứ quảng cáo hoài dù đã gỡ bỏ nhà quảng cáo hôm sau lại như cũ chan thật,1
Samsung k có phông chữ từ từ di chuyển như iPhone?,1
mình không đổi tên tài khoản được ạ.,1
facebook please fix my login error please some accounts in other applications need to log in via facebook but i can't access my account i beg you facebook please help me get my account back. I need you =((,1
Nữ bị bắt,1
Ngon,1
Tạm,1
suốt ngày lỗi chán,1
Hài lòng,1
Tốt,1
Nè nha acc gì mà cứ vô hiệu hóa hoài lỡ người ta có chuyện quan trọng rồi sao hả rồi người ta bị đánh rồi sao,1
Ko cho đổi avt là sao còn bị lỗi tùm lum nx,1
Toàn những video nhạy cảm,1
tốt,1
"Không thể theo dõi trang cá nhân của người khác là sao vậy? Cứ báo lỗi với kiểm tra bảo mật có kiểm tra rồi vẫn vậy, gửi báo cáo thì không thấy gì cở 1 tháng nay rồi 🙂",1
Facebook tôi bị lỗi hơi nhiều,1
Phần coi tàn coi trang phần đen ko ko coi đc phần trắng,1
Bình thường,1
tốt,1
Za lộ,1
Fb dạo này mất tt quá,1
Tốt,1
ôơygghvâê q ăăqăăqqqă cho em xin đc qsaăemẹ wwwôêê,1
Nhi,1
Ưqwq,1
Tại sao không thể xem được những người đã xem tin của mình,1
Đăng str chỉ có 30fps k thích cho lắm,1
tạm ổn,1
L Bơm hút Z zsz3'lôkkă,1
Nkuaj hmoob Xyooi,1
Hơi tốt,1
Chương vàng ơn,1
"Hide likes, but still show number of people 🤔",1
"7 7df,ít nhất phải j7nnnhuynyyyynhh jh1baJjh😁bhQhaqk😨snjduhagjsnhjhnj😨uazjxeeh. i t ccc😨c cíd😍jv",1
Thường xuyên lỗi,1
"Cập nhật hơi nhiều 1 tháng 1,2 lần",1
ok,1
cần cải thiện nhiều hơn,1
Hãy trả lại tài khoản cho tôi tôi đã bị đăng suất khỏi tài khoản,1
Nó ko,1
please update the features allowing users to move posted photos into an album,1
Tôi rồi,1
Fb bị j z ạ truy cập thì bảo lỗi video gửi bình luận trên fb thì k hiện thông báo,1
Tôi ko thể nhận được tin nhắn nhận mã đăng nhập của fb gửi về phải làm thế nào?,1
Ko xem đc j lỗi lưng tung,1
"tôi muốn thay lại tên nhưng cần tận 2 tháng,nên muốn thêm acc thì báo lỗi, lỗi cc j lắm thế",1
V v. J g👩‍✈️👨‍🚀👨‍🚒👨‍🚀,1
"Tại sao Facebook lại không thả like được , mong Facebook cho một lời giải thích",1
Op,1
Hai bị lỗi,1
ko đc lắm,1
Cx đc,1
"Acc chính K để đc ghi chú có nhạc, acc phụ vẫn để bth",1
..... .... . P.. k. . O .. ... .. .. . .. . .. . . . W,1
Aq,1
Quá bổ ích,1
Quảng cáo nhiều quá,1
Bình thường,1
cập nhật tính năng xem hồ sơ như bên tiktok đi ạ thú vị đấy :))),1
TÔI CŨNG RẤT NHIỀU BẠN BÈ BƠI TÔI HOẠT ĐỘNG CLB TRÊN MẠNG. NHƯNG TÔI KO THỂ BIẾT...SAO MN KO THẤY TÔI...TÔI XIN CẢM ƠN,1
sao fb ko cho tôi kết bạn vậy khắc phục dum di,1
"Biết là có nhiều người muốn sài tính năng reels nhưng không phải ai cũng muốn . Vì vậy , đề nghị Facebook sửa lại và cho người dùng chọn 1 trong 2 tính năng và có thể thay đổi",1
Ê tại sao tạo nick mới với số điện thoại khác mà k thấy chỗ để xem video đâu??? Là sao vậy giải thích điiiiiii!!!,1
Facbook,1
"Sao tải lại hoài luôn ý bực mình quá đi mất thôi, mọi người có bi vậy hả hu hu",1
tốt,1
29/10/2024 FB LÔI QUÁ Lúc Trước Ko kp vs bạn bè vẫn nt dc Nay ko thấy chổ nhắn tin lun. Chán mong sữa lại,1
"lỗi rồi . bấm vào thông báo , không xem được comment",1
Trục trặc quá,1
Ditme mtk loll,1
"Mấy nay bị mất datting, ko mở lại đc, có cách nào mở lại ko nhỉ?",1
Quá nhiều lỗi,1
tui thấy cũng dc,1
kịp ko pk o0s mới,1
Lỗi nhìu mong khắc phục,1
Koooi,1
Tệ. Xem video bây giờ toàn kiểu giống tik tok. Không thể xem những kênh đã theo dõi. Video đã lưu thì khi xem tự chèn mấy video vớ vẩn vào,1
tạm được 🤓,1
Như cc khóa tk liên tục duma,1
Fb của tui nó bị j r,1
"Ủa, sao ẩn hết cmt của tui đi vậy. Tui trả lời lại cmt của bạn bè mà tất cả cmt của t bị ẩn đi hết, chỉ còn xem đc cmt của bạn bè.",1
tuyệt,1
Lỗi không vào được một số trang khác,1
",nó ko hay",1
Lỗi lắm vãi chưởng,1
Sao vô mấy cái fanpage nó hiện lỗi không hiện thị z là sao???????,1
"Không vào được trang của dj trang moon và triệu muzik cũng như là bình luận và xem bài viết, không vào được trang của phòngd công tác sinh viên nguyễn tất thành. Em mong add được cải thiện với ạ, cũng như em theo dõi hoạt động của trường em",1
Dạo này em lướt Facebook bấm like không được comment lúc được lúc không lag quá trời lâu lâu cứ phải load lại mới dùng được ạ,1
toàn bị lỗi xem story ng này sang ng kia,1
K đc hài lòng cho lắm,1
Mong ad bỏ cái ghi chú trên str dùm cái chứ xem ngta đăng mà toàn xem ghi chú ko,1
lỗi vặt lắm,1
Sao không bật đc phần video thế:))??,1
tốt,1
lỗi,1
dùng oke nha,1
K xem video được ạ,1
ok,1
bjjik,1
"Hay đấy nhưng làm ơn bỏ cái quay video để kháng cáo đi , tôi đang bị thương ở mặt thì làm s quay vid được? Kh quay được thì thông báo là 180ngày nữa là cấm tài khoản vĩnh viễn😭💔? Có nhiều cách xác minh khác mà😭",1
Ok 👌tốt,1
"Đã chọn "" ẩn "" hoặc "" không hiển thị , đề xuất "" một số nội dung ( kể cả quảng cáo ) không thích hợp rồi mà hôm sau vào lại thì vẫn vậy. Lại còn hiển thị nhiều nội dung tương tự và dày đặc hơn nữa. Thật là một ứng dụng tồi, ngày càng tệ hại.",1
K có YouTube,1
sao chỉnh sửa bài viết không lưu lại được ạ chữ lưu không hiện màu xanh,1
Càng cập nhật càng lắm lỗi,1
Rất bực bội khj cứ bị lỗi đăng nhập liên tục mặt dù ko có làm gì cả,1
Tôi vừa mất acc ko biết thằng nào hack sữa lại nghen hack nhiều khoá,1
"dcm, cập nhật lằm cập nhật lốn, mỗi lần cập nhật thì + một lỗi, càng ngày càng tệ",1
"trước đây mình thích xài Facebook lắm nhưng giờ thì không thích mấy vì Facebook hay bị hack,hay bị lừa đảo .xài zalo an toàn hơn",1
Tui vào khum được,1
Bị lỗi hoài mệt nha:)),1
Zolp,1
khok,1
Rất hữu ích khi sử dụng Facebook,1
Cũng ổn mà còn khá nhìu lỗi,1
Trả lại cái watch cũ cho tui,1
xóa fb nó lâu như vậy à h vẫn loangding gỡ cài đặt là sao,1
ok,1
K ổn lắm,1
6vb🎇🎇🎇🎍🏐🏐🎾h c pP⚾🎮🎾,1
❤️,1
Lỗi đăng bài bao hồi được bao hồi kg,1
mongg facbook khắc phục lại phần đăng nhập tài khoản khác bị lỗi không vào được,1
Nhưng không hiện thị,1
vẫn có 1 số lỗi nho nhỏ đến từ message,1
ZZZ and the rest fcTx.,1
Acc bị khóa gửi mã qua mail cũng k nhập đc là sao dậy,1
Ahbn,1
"Tôi không thể tim vào bài viết hay video nào cả 😡😡, quá lỗi đi!!!!",1
Nó cứ bị lỗi đen thui ko xem được như kiểu mạng lag mà trong khi đó mội ứng dụng khác vẫn sử dụng được bth bị mấy tháng nay r mong npn khắc phục,1
phải ra fb ra thêm tình trạng mối quan hệ mập mờ,1
Tôi vẫn thích video của bản cập nhật cũ hơn,1
Hiện tại có ai bị lỗi ko ạ,1
Tot O,1
Tui cho 3 sao vì là rất dễ bị mất acc tui có 4 acc mà mất hết chơn luôn nhưng mà tui ko lm j hết mà cũng bị ban . Ủa tại sao z ???😓😓,1
"Tôi có 2 số điện thoại, 1 số dùng tài khoản FB cho mục đích cá nhân, 1 số dùng tài khoản FB chi mục đích kinh doanh. Tôi dùng FB trên điện thoại và trên laptop. Vậy mà FB khóa tài khoản kinh doanh của tôi cả chục lần mà không liên với tôi để hiểu rõ vấn đề",1
rất tốt,1
phim khúc khúc nên 3 sao thôi. nào được phun trọn bộ đánh giá 5 sao,1
K xem đc tin,1
Kh live đc,1
Tôi vao facebook không duoc,1
Xem không được người macth mình trong phần hẹn hò,1
Không vui tí nào k,1
Rất tốt nhưng chỉ có là hơi lỗi chút,1
"Dần nhiều lỗi rất khó chịu, tính năng bảo mật thì cũng gây khó chịu mặc dù mình là chính chủ",1
Lag,1
"FB dạo này load chậm thật, xem vài bài cái nó đơ luôn dù đã cải thiện WiFi lẫn 5G rồi mà nó cứ lướt đc 3 bài viết là đơ. Thoát ra vào lại vẫn vậy ko load nổi :(((",1
"Chỉ hiển thị đúng 1 tin, không hiện gì thêm",1
Oki hoy,1
Rất lag,1
Video đã thích sao mất hết vậy,1
"khỉ mẹ sốp, mắc gì em đăng nhập vô acc khác vị văng ra khỏi app gòi kh vô được app luôn dị😭",1
Bị vấn đề không hiện trang,1
Yêu cầu nhà phát hành chặn quản cáo trong video dag xem tự nhiên quản cáo ...quản cáo còn lâu nữa chứ 😡😡,1
Xz bannerner,1
Ko xem đc nhật kí của bn bè và bản thân mong Facebook sớm xử lý giùm,1
Ymay hong mang hinh khong thay ro,1
"Mong Facebook chỉnh lại, lỗi quá tr=((",1
Cho mik hỏi fb mik bị gì mà lướt lên k đc chỉ đc một hai trang rồi k lướt đc nữa là bị gì ạ,1
VB bị. In,1
Tốt nhưng nhiều người bj hack nik,1
Ê đổi tên kiểu g v má,1
Rồi một hôm tôi không biết phải,1
đẹp tuyệt vời quá Em đỗ mới hồng,1
Fb bị mất phần chấp nhận bạn bè rồi muốn chấp nhận cũng không có 🙂,1
coi cũng tạm đc,1
😂😂😉😁😉🤮😁😠,1
Ecvbzadp,1
"Fb làm việc càng ngày càng tệ. Không vì lí do gì cũng đình chỉ tài khoản người ta, xong hở xíu là phiên đã hết hạn là sao. Có dùng được nữa không nói 1 tiếng 🙂",1
Bỏ cái ghi chú đc ko? pls ⁼⁾⁾,1
Ước mơ,1
fftffttttfttt TT ttfffd rà tìm nạn tốt t số đt trẻ trung,1
Tạo sao văn đăg nhập mà nhập vô lại không được cứ phiên bản hết hạn,1
"Không coi được video phát trực tiếp và các video khác trên facebook ạ ,Video hiện chữ đã xảy ra lỗi Nguyên nhân có thể là do lỗi kĩ thuật mà chúng tôi đang cố gắng khắc phục ạ là sao ạ , mong ad sửa lỗi facebook giúp mình với ạ , để mình có thể coi được video phát trên facebook ạ , thanks ad ạ .",1
"Được, có ai nói là phần tìm kiếm rất vô dụng chưa",1
toc,1
Cũng được,1
Cập nhật lần nay tôi cảm thấy bj lag và cái chổ xem phim tôi muốn nó như cũ lướt như wed ko thích lướt như tiktok:<,1
"Bài viết, chia sẽ... không hiện trên mục thông báo",1
I Tiếp nối thành công của hội nghị lần thứ 10 ban chấp hành Trung ương Đảng khóa 13 Căn cứ Quy định của hiến pháp pháp luật và tình hình thực tiễn sau quá trình chuẩn bị tích cực khẩn trương,1
6⁶⁶⁸⁹,1
quét bài với vẩn,1
fb mấy nay ko ổn lắm nha !,1
Quảng cáo toàn gì không,1
😓kh ổn,1
rất tốt,1
