text,sentiment
Facebook ơi bên mình bỏ cái ghi chú nổi lên trên phần tin đi ạ 😢😢😢,1
rõ nét hơn,1
AZ zzzZzzzZ,1
Có nhiều lỗi có mạng mà ko coi đc mà mạng còn 5 gạch thì sao coi 😡,1
TTTM ywes,1
đề nghị fb xóa icon,1
Hơi tốt,1
Biết điều đấy,1
hiện chưa ổn định hay bị tự đăng xuất tài khoản ra... yêu cầu bổ sung và hoàn thiện lại apps Facebook để người sử dụng ổn định hơn. xin cảm ơn!,1
Phiên đã hết hạn và ứng dụng của bạn đã xóa tài khoản của tôi Rất thất vọng vì đều này ✓,1
Hú,1
Đell làm j mà cx hạn chế tính năng??,1
Tại sao tôi không thể đăng nhập vào tài khoản tôi được,1
tốt,1
Nhấn vào một đoạn để dán vào hộp văn bản.Nhấn vào một đoạn để dán vào hộp văn bản.Nhấn vào một đoạn để dán vào hộp văn bản.,1
Tôi không thể chặn những quảng cáo có nội dung lừa đảo cờ bạc spam,1
Đăng lỗi xíu kháng nghị ccc à,1
Ok,1
đang sài bth thì thông báo phiên đã hết hạn mặc dù đã đăng nhập lại nhiều lần cũng như vậy,1
"Mất cái chơi game r, vào face chủ yếu coi phim chơi game mà h mất bà nó",1
cập nhật tính năng xem hồ sơ như bên tiktok đi ạ thú vị đấy :))),1
"Bài viết, chia sẽ... không hiện trên mục thông báo",1
Tôi không thấy icon trong các bài viết.,1
quá tuyệt vời 😊,1
31p ⅖³của công ⅔,1
bình thường,1
"Tự nhiên ko đc đổi tên fb là sao ạ??, qua 60ngày r???",1
Mé cứ ấn ko quảng cáo thêm rồi mà vẫn cho xem chịu facebook,1
Fb kh vào được,1
6 7-Eleven,1
Tôi rấc thích,1
"Tôi không biết, nhưng một số lỗi như ""phiên bản hết hạn"" khiến tôi khá khó chịu.",1
đăng nhập mãi không được,1
Ad thêm tính năng thay đổi cảm xúc ở fb đi ạ,1
🤔,1
Siêu nhiều lỗi nhưng bố kpa hói khá đẹp trai nên cho 3 sao chứ app đáng 1 sao thôi,1
"Ủa chứ sao mình k coi được bảng tin, mấy nay trắng xóa hết, rồi các chỗ phim, kết bạn.... thì bình thường. Bực muốn bỏ",1
"Cập nhật hơi nhiều 1 tháng 1,2 lần",1
Chán ko có gì hay,1
Lỗi,1
nó bị lỗi hay s í tắt âm thanh t,1
pl lộ lộ lộ lộ lộ lộ lội làm k Kim ko mở,1
D này e mượn,1
Có nhiều lỗi,1
Ngon,1
Xem phim mà quảng cáo quài 😡😡,1
85ah in and a lot better I,1
Bị lỗi Quài à,1
Quảng cáo nhiều quá,1
fb bị mất tiếng,1
"Hay bị ăn gây không rõ lý do: cấm comment, cấm like,...",1
"phần xem video tự dưng lại đổi thành thước phim cuộn, tôi cảm thấy khó chịu vs sự thay đổi này",1
"thỉnh thoảng facebook bị lag cực kì,ban đầu mình nghĩ là do điện thoại mình nhưng sau khi mình nói với các bạn về việc fb lag thì các bạn mình cũng nói là đã bị nhiều lần như thế dù kh hết dung lượng,điện thoại kh bị gặp vấn đề gì,tất cả các app đều không bị sao,chỉ riêng facebook là bị lag🥲khó hiểu vô cùng",1
Sao giờ tôi chx đc cập nhật,1
Nhe,1
Facebook hay bị hach là sao vậy ..?,1
facebook làm ăn như lol ra cái xác nhận khuôn mặt chụp rồi gửi cho face cái khóa luôn Nó ghi bạn ko thể đăng nhập ngây bây giờ 1 tháng rồi nản nếu face mà đọc dc thì mau mở giùm tao cái 😡😡😡😡😡😠😡😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😡😡😡😡😡😡😡😡😡😡,1
lag,1
facebook cứ hiện phiên bản này hết hạn roi bắt đăng nhập lại mà còn đăng nhập kh đc nua,1
không hiện thông báo,1
Ý owiu ịr y iy ii lời ii,1
Bật khóa tcn r mà vẫn có ng ko kb xem đc là sao v 😡,1
Khá tệ:),1
Cập Nhật rất là chậm chạp khó chịu vô cùng mong nhà điều hành khắc phục ạ,1
K xem đc tin,1
Đăng bài mà cứ hiện nội dung không tồn tại=) lol,1
"fb đang xài bình thường, tự nhiên báo bị lỗi thoát ra, rồi bây giờ vào lại không được luôn, dùng đủ mọi cách từ Gmail, đến sdt cũng ko đc là sao ạ",1
Bấm link Facebook mà không đc,1
"Ý là tôi có một thắc mắc. Sao có mấy bài mình xem rồi, thả biểu tượng cảm xúc ctct rồi nhưng sao nó cứ bị lập đi lập lại vậy!? Một lần thì không nói chứ nó bị lặp lại quá nhiều nên cảm thấy hơi phiền ấy.... Ẩn r vẫn hiện???🥺🥺🥺",1
Hay nma hay bị lỗi acc chuyển đổi acc k đc!,1
8d⁴⁵r.8¹,1
"Biết là có nhiều người muốn sài tính năng reels nhưng không phải ai cũng muốn . Vì vậy , đề nghị Facebook sửa lại và cho người dùng chọn 1 trong 2 tính năng và có thể thay đổi",1
"App cứ hay bị đơ ý mn,trải nghiệm chả tốt mấy😳",1
Lỏ vcl vừa cập ngật xong lại phải cập nhập,1
Bị lỗi hoài mệt nha:)),1
Ý là nó ấy,1
OK,1
Lỗi,1
Iiwiw,1
Tốt,1
tốt,1
Tạm đc,1
ôơygghvâê q ăăqăăqqqă cho em xin đc qsaăemẹ wwwôêê,1
Tùy trải nghiệm,1
"Đã chọn "" ẩn "" hoặc "" không hiển thị , đề xuất "" một số nội dung ( kể cả quảng cáo ) không thích hợp rồi mà hôm sau vào lại thì vẫn vậy. Lại còn hiển thị nhiều nội dung tương tự và dày đặc hơn nữa. Thật là một ứng dụng tồi, ngày càng tệ hại.",1
cập nhật xog mất kho lưu trữ tin luôn,1
cho trả góp ko vậy bạn,1
ok,1
ok,1
Về o.we zz,1
ok,1
Ai làm gì đâu mà đình chỉ tk hoài vậy???,1
Ừvu hàng hóa ưu u ừ uuht được yuu hubhyưu,1
Cũng tạm ổn,1
up str cứ mờ mờ,1
ko thể xem live,1
"Nên cải thiện chất lượng fps khi đăng vid story,vid quá mờ trong khi vid đã full HD 4k",1
Ưư,1
Vy Vy hư,1
"Sv vl, xóa mấy acc kh xài tới để tạo acc clone mới vẫn đ được????? Rõ là thừa 1 chỗ cho 1 acc đó tr????",1
Tốt,1
Cũng ổn 😇,1
Bị lỗi hay sao không tải đc nghỉ,1
88qgʻgiữ taY,1
Cái gì mà xác nhận mã đ đc,1
"Đăng ảnh toàn bị vỡ, mờ. Chán",1
"Một ứng dụng mang tính truyền thông phổ biến Thế Giới lại gây trở ngại khá lớn với những người làm Sale chạy truyền thông, đăng bài bị lỗi gì đó thì nhắc nhở vì tạo được một nick tử tế cũng đây dễ dàng, gỡ bài xuống phải nêu rõ lý do cụ thể luôn để người vi phạm biết khắc phục mà ngta đã khắc chế lại thì nên phê duyệt bài đăng chứ cứ auto gỡ hết thì không khác nào triệt luôn chén cơm ngta rùi. Em đã dùng nick khác và đăng bài rất đỗi chú ý vãn bị gỡ như một cái lập trình sẵn vậy :<<",1
chưa gì đã biết mình cần mua gì rồi. sợ thật,1
Ứng dụng này tốt,1
Thực hiện,1
Facebook lỗi quá mới cấp nhật xong xem không được,1
cái hẹn hò Facebook đâu rồi sao người này có người kia không mà tôi đã làm gì vi phạm mà mất nút hẹn hò 😡,1
Ớp,1
Cx ok,1
Rồi để,1
É Chào,1
sao nick tao ko có chế độ chuyên nghiệp,1
Ga,1
đăng tin mà cứ lỗi,1
Bad map,1
Cũng được,1
Mk.w,1
tốt,1
tệ! nhiều lúc bị lỗi vì tui bật chế độ công nghiệp đến giờ hơn 3 tháng vẫn không tắt được :(,1
Cho thêm tạo nhãn dãn bằng ảnh thì tuyệt vời,1
CX đc,1
Lỗi nhìu mong khắc phục,1
Fold 4 lỗi màn hình ngoài không xem video được,1
"Fb làm việc càng ngày càng tệ. Không vì lí do gì cũng đình chỉ tài khoản người ta, xong hở xíu là phiên đã hết hạn là sao. Có dùng được nữa không nói 1 tiếng 🙂",1
"T tức thiệt luôn á, t đã đổi mk fb vào bữa trc mà t thấy mk đơn giản quá muốn đổi lại thì bắt nhập mã mà mã thì nó ko hề gửi về đth thì lmsao đổi. Muốn đổi có cái mk cx lm khó t nữa",1
Vui lòng để kiện hàng ngay cửa. Xin cảm ơn!,1
Ko có giấy tờ tùy thân,1
Sao lập mà toàn bị báo cáo xong phải kháng kị là sao xin ad xem xét,1
Đang yên đang lành tự nhiên Facebook anh khóa tài khoản mình,1
In hi,1
Dcm tao đã cmt gì vi phạm đâu mà cứ gỡ????,1
Chậm quá,1
Sao vô mấy cái fanpage nó hiện lỗi không hiện thị z là sao???????,1
Cũng được,1
Cặc,1
Ko làm j cũng bị bay acc,1
Fb j mà khi đăng xuất nó bị đen thùi lùi vậy cần nhà sản xuất khắc phục ạ,1
"Đm fb,sao tự nhiên fb tao theo dõi ngt nhiều dữ vậy",1
Tôi thấy nó cũng khá OK,1
Hay lỗi,1
rất hữu dụng nhưng không có quảng cáo khi xem phim là đc,1
Cũng ok phết,1
"Lừa đảo, bị khóa tk mk trong 180 ngày 😡",1
"Facebook dạo này bị làm sao vậy . Cứ báo phiên bản hết hạn là sao , đang dùng cứ out ra bực thật ă .",1
Ok 👌tốt,1
Úp e đã tự hỷ,1
"rất hữu dụng, thích, thích,",1
Phở bò hay bị lỗi quá mong dc khắc phục lại ạ😭😭😭,1
"Nó nó còn 7,gggvvbivbb78 7 ,",1
Sao kh xem được hết tin của bạn bè,1
"Tôi không thể tim vào bài viết hay video nào cả 😡😡, quá lỗi đi!!!!",1
Kết bạn fb k được z ad,1
hơi lag,1
Sao mày tối video ko phát đc toan bảo bì lời Nên chưa xếp hạng đc,1
coi cũng tạm đc,1
Acc bị khóa gửi mã qua mail cũng k nhập đc là sao dậy,1
Bị lỗi,1
Facebook h chán chả muốn nói coi xíu là quảng cáo liên tục bực hết cả mình ra,1
Tôi muốn xem Facebook,1
Ứng dụng này thường mang lại cho các bạn dùng ứng dụng này đã đáp ứng được yêu cầu cho con người tới 50% hữu ích ạ,1
Ứng dụng rác. vi phạm quy tắc cộng đồng? Hai đứa cãi nhau là vi phạm à? Nó động tới cha mẹ người khác là ko vi phạm nguyên tắc à?🤡,1
"Chỉ hiển thị đúng 1 tin, không hiện gì thêm",1
rất tốt,1
Con cak gì cập nhật tối ngày vậy,1
facebook please fix my login error please some accounts in other applications need to log in via facebook but i can't access my account i beg you facebook please help me get my account back. I need you =((,1
"Huhu lỡ xóa cái đăng nhập vô lại k được, còn bắt xác nhận = phê duyệt mà máy nào đăng nhập vô cx y vậy 😭😭",1
R. Trong khi đó. I,1
Ấn cho mình chữ có nha mọi người,1
Trục trặc quá,1
tốt nhma lâu lâu đổi nh cái ko thể chấp nhận đc:)))),1
Lại bị sam xong bị loại acc,1
tốt,1
Đăng tin ko dc cứ ns lỗi mãi rs,1
Cập nhật quá nhiều,1
Ổn!,1
"tôi muốn thay lại tên nhưng cần tận 2 tháng,nên muốn thêm acc thì báo lỗi, lỗi cc j lắm thế",1
Rồi một hôm tôi không biết phải,1
Phần coi tàn coi trang phần đen ko ko coi đc phần trắng,1
Dạo này em lướt Facebook bấm like không được comment lúc được lúc không lag quá trời lâu lâu cứ phải load lại mới dùng được ạ,1
không muốn ghi chú hiện trên story Facebook nữa,1
Ko như lúc trước,1
"khỉ mẹ sốp, mắc gì em đăng nhập vô acc khác vị văng ra khỏi app gòi kh vô được app luôn dị😭",1
Spam vô cớ tài khoản,1
Ra live đại chiến đi,1
Buiphung,1
Tôi không hiểu tại sao tôi chọn đúng thông tin mà tài khoản của tôi lại bị vô hiệu hóa,1
Đăng str chỉ có 30fps k thích cho lắm,1
Hay quá lm mk ko tập trung học đc rồi bị mẹ mắng,1
"tìm một đống bạn bè rồi mà vẫn có thông báo tìm thêm bạn bè thật phiền phức, chẳng hiện các bài viết của các trang cá nhân khác gì cả!",1
tạm đc,1
Không không bị vô hiệu hóa miết 🤬,1
tạm 3xao,1
😂😂😉😁😉🤮😁😠,1
I Tiếp nối thành công của hội nghị lần thứ 10 ban chấp hành Trung ương Đảng khóa 13 Căn cứ Quy định của hiến pháp pháp luật và tình hình thực tiễn sau quá trình chuẩn bị tích cực khẩn trương,1
nhiều quảng cáo quá,1
Nhiều lỗi,1
Mẹ. X BBC xxxxxx ăn bắnv. Cả đc ® m,1
FACEBOOK NHƯ QQ,1
Cho hỏi bây giờ muốn đổi mật khẩu thì làm thế nào ạ,1
Coi 1 cái video 14 phút 7 cái quảng cáo chịu luôn,1
Tn không tải tin được ?,1
Giờ còn thoát ra ko được nữa chứ mong sửa lại,1
Xe Myx,1
Nó cứ bị lỗi quài,1
"%/t "" / r"" r ửt=/""🥳👺🥳💩🤬🥳🥳🥳🥳😞eưqc🤮😑🤒😊😊🙂😊😊😑🤮😊😊/%5 / rrr🤬😞😔😞☹🤮😑🤕🤮🙂😊""🤒😚😊☹😔🤮😊😊""🥴c r",1
"App bắt đầu lỗi nhiều rồi nha, khó chịu vô cùng 😦",1
Không có thanh ghi chú và trạng thái cảm xúc,1
Bị lỗi nhìu lần,1
Lầu Y Hoa,1
"Không vào được trang của dj trang moon và triệu muzik cũng như là bình luận và xem bài viết, không vào được trang của phòngd công tác sinh viên nguyễn tất thành. Em mong add được cải thiện với ạ, cũng như em theo dõi hoạt động của trường em",1
tốt 👍,1
naiad ae q✋qq 🤞w,1
tài khoản tôi bị lỗi thông báo ko vào được,1
Sao mắt biểu tượng video rồi................,1
Tui cho 3 sao vì là rất dễ bị mất acc tui có 4 acc mà mất hết chơn luôn nhưng mà tui ko lm j hết mà cũng bị ban . Ủa tại sao z ???😓😓,1
Fb lon,1
"E đang buồn vì ko truy cập vào FB được Mail, sdt, mk, WhatsApp... Ko biết còn lấy lại được ko nữa",1
Ipmcmmxumbu Z4cmmê Vv⁸m³ZZZ. 8³cm m .o⁹anh n,1
Ủa sao tự nhiên đổi thành tiếng việt rồi mà vẫn còn tiếng nước Trung nữa là sao,1
Bị lỗi về gắn thẻ,1
fb bị lỗi khó chịu vô cùng,1
Chán,1
Bình thường 3 sao là đc,1
"Sao tải lại hoài luôn ý bực mình quá đi mất thôi, mọi người có bi vậy hả hu hu",1
Cs vài lỗi,1
Lúc đầu xem toàn gái,1
cm ơn cậu,1
Chương vàng ơn,1
Rất tuyệt vời khi tôi có r nhìu b nhưng tôi bây giờ ko vô Facebook đc nữa,1
怕yp哦哦0两百多，0聊，p哥几个阿迪来omaeoldlloo快5j,1
Sửa lỗi FB giúp mik với chứ chuyển qua nick khác là k đc ạ vs xem video nữa,1
Tui sử dụng kiểu nó ko hiện lên tin .trang cá nhân của tôi ko xuất hiện và tìm trang cá nhân người khác cũng ko đc,1
Fb j âu đăng story mà cứ hoàn tất hoài lun,1
Quảng cáo toàn gì không,1
Nó khá tệ tôi tạo nick mới liền bị đình chỉ Trong khi không làm gì cả chỉ mới tạo,1
FB càng ngày càng thấy càng nhìu lỗi😀,1
Tạm đc,1
chúc mừng con gái! 🥰,1
"Facebook ơi, tha cho em đi em bt lỗi r, em có gửi kháng nghị á, đừng ban em nx, ạc ryoma koucho",1
No ok,1
L ốm9j,1
Q .,1
dùng oke nha,1
Nick cũ máy mình là Vinh Hoang nhưng mất mong dc gửi mk qua gmail vì ông sửa đt ông tạo acc,1
"Fb đang bị gì mà khóa trang lun, hay là bị lỗi gì ko hiểu lý do sao vào fb ko được lun. Mọi người cho ý kiến nha. Cảm ơn fb.",1
Lag,1
hay đấy nhưng không hiểu sao nhắn tin không hiện thông báo,1
"quảng cáo ko kiểm soát, các thể loại độc hại cho trẻ tràn lan.",1
Có ft Thu,1
OK,1
Tạm,1
Ok,1
Thú vị,1
cũng đc nhưng ko tốt lm,1
Đăng nhập thông tin ko vào được là sao hả,1
"Không nhận được thông báo từ các nơi khác, ví dụ như xác nhận vị trí đăng nhập.",1
Ổn,1
hay tự chỉnh độ sáng tôi không thích điều này nó làm pin trong điện thoại của tôi mau cạn,1
♥️,1
Ra nhiều phim khác đi trờiiii,1
Lcbc trễn l0 là u làm lu,1
thường xuyên bị mất tín hiệu.,1
Bình thường,1
Ai cũng bt facebook như thế nào mà,1
tháng triển,1
K gửi đc ảnh hay video😵‍💫,1
T bật thông báo cả trên app và setting điện thoại rồi mà vẫn không nhận được thông báo nào,1
rất tốt,1
tạm ổn,1
Những v những v những v những bí mật của yhtq xét ơi chớ nên,1
Xinh đẹp,1
Tôi vừa mất acc ko biết thằng nào hack sữa lại nghen hack nhiều khoá,1
Nhiều lỗi vaii,1
"Xử lý lỗi kém, trừ việc này ra thì ok",1
OK,1
Facebook fix hết lỗi rồi,1
Lâu lâu mạng vẫn mạnh nhưng xem FB nó bảo chưa kết nối mạng 🙂,1
"Đm! Đg nhắn tin vs xem phim thì QC, QC nhiều rất ức chế",1
Chán á chs lm tôi đen,1
"Cập nhật như cơm bữa ,chán",1
chung tôi cân hô trơ,1
Nói về các mặt thì tạm riêng mặt liên kết ko xóa đc email của ng lạ Làm tui mất acc game ròi,1
Hiện tại có ai bị lỗi ko ạ,1
Free,1
Facebook nhưng gì vậy cứ ép người ta đăng nhập trong khi ko biết mật khẩu acc đó là tao bỏ acc đó rồi mà cứ bắt vào acc chính tao thì ko thoát trang đó ra để đăng nhập acc 9 đc??,1
"Ko biết có ai bị lỗi này ko, nhưng mà ai gửi kb cho tôi thì ko thông báo lên máy mà chỉ hiện ở trong ứng dụng fb thôi",1
hihih,1
Ymay hong mang hinh khong thay ro,1
Ba sao TV,1
Ăăăă,1
Nhiều lần hiện lên phiên này hiện đang hết hạn tôi thấy vô cùng khó chịu và phải tốn nhiều tg vs lần đăng nhập tiếp theo😠😠,1
Lỗi nhiều,1
🥶🥶🥶🥶,1
đăng tin cứ bị video của bạn bị tắt tiếng ở một số quốc gia nơi meta không có bản quyền âm nhạc bực vả mình 😡😡😡😡😡,1
lỗi,1
Lỗi này lỗi nọ,1
"2 năm khóa 1 lần, thật luôn=))) mất hẳn 3 acc, mà không khóa acc phụ đi cứ thấy acc chính xài nhiều là khóa à🤡",1
Nhiều lúc làm tôi thất vọng,1
Đăng nhập đúng mk mà ko cho vô,1
"Không coi được video phát trực tiếp và các video khác trên facebook ạ ,Video hiện chữ đã xảy ra lỗi Nguyên nhân có thể là do lỗi kĩ thuật mà chúng tôi đang cố gắng khắc phục ạ là sao ạ , mong ad sửa lỗi facebook giúp mình với ạ , để mình có thể coi được video phát trên facebook ạ , thanks ad ạ .",1
Tốt,1
"K cập nhận đc avt ms ra và mạg ""4g"" mà nó vẫn ""đang gửi""",1
Ôm k n,1
Giá,1
Tạm,1
"Mặt mới của avatar xấu vãi😭👎, mong nhà sản xuất chỉnh lại về mặt cũ chứ nhìn như đấm vào mắt",1
Cập nhật thường xuyên 🥱🥺,1
4 em,1
OK,1
Ok,1
6vb🎇🎇🎇🎍🏐🏐🎾h c pP⚾🎮🎾,1
Đăng story k được,1
Nhận mã xác thực bằng sms mà cứ báo lỗi. Làm không đăng nhập lại được,1
"Tôi đã khôi phục lại điện thoại của tôi và tôi không thể lấy Nik Facebook của tôi được trước, tôi thật ngu ngốc khi làm điều đó mà quên không làm chìa khóa bảo mật khác, hầu như không dùng được hết tôi đã liên hệ nhưng hầu như trả thấy phản hồi 😐",1
Đăng xuất rồi mà khi đăng nhập lại không cần nhập mật khẩu. Làm sao để đăng xuất hoàn toàn?,1
Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.,1
"90,000 anh 70k 77",1
Facebook luôn có những video ko hợp với những đứa trẻ và những video khiêu dâm và có những phiên bản hết hạn mong nhà phát hành chỉnh sửa lại,1
Chưa đáp ứng được các ứng dụng,1
Tôi biết ứng dụng này rất tốt cho nhiều việc nhưng tính bảo mật không tốt chút nào tôi đã bị hack tôi không thể đăng nhập lại được và có rất ít cách để xác minh,1
Chúc mừng Facebook sắp sập. ),1
vì bị đang coi quảng cáo hoài,1
hay,1
Ok,1
Nhưng không hiện thị,1
Xem không được người macth mình trong phần hẹn hò,1
Quãng cáo nhiều vãi,1
Cũng được,1
Đăng tin cứ bị lỗi,1
Bình thường,1
Mất acc ko lấy lại đc đã thế còn bắt làm này nọ🥰,1
Biyy,1
Tôi không bình luận ần danh ở trên Facebook được,1
"dùng cx đc nhm đăng ảnh đôi khi bị mờ,mất nét kh thích chút nào.Mong khắc phục ạ",1
nhiều lúc đăng str kh đc,1
Tôi rồi,1
như l,1
lỗi,1
Suriyanto Abc1 .,1
Okie lắm,1
Tạm dc,1
Quá nhiều lỗi,1
"Fb bị lỗi yêu cầu khắc phục lỗi sớm, video trên fb thường xuyên không xem được bình luận phản hồi mà ko thấy sửa j cả đúng thật trả ra làm sao.",1
look lưu,1
lỗi từa lưa ko cho đọc bình luận,1
Ko coi đc j ht 🥹,1
Rất mong cả thiện nhiều hơn,1
Tối ưu còn chậm chưa bằng iphone,1
Thay mật khẩu gửi mã vào sđt ngta đăng ký Facebook thì gửi đi còn WhatsApp cái quần đùi gì nhì nhằng lôi thôi mà WhatsApp là cái mả tổ gì càng ngày càng chẳng ra làm sao vừa lôi thôi mà hiệu quả nhanh gọn thì chẳng thấy đâu bực mình,1
"Đăng lên đúng câu chuyện, để giúp nhiều người cảnh giác,cho xã hội này sạch thêm, vậy mà cũng đình chỉ, mình khổ vs áp lực gê lắm.Không muốn ai bị giống mình, chứ chuyện không nói có thì mình phốt làm gì,cho mang họa.mở trang Facebook ra dùm 😶nản cuộc sống này quá.",1
Sao lại không xem được ghi chú trên str vậy,1
Lâu lâu lại bị lỗi khó chịu vâiii,1
rất okeeee,1
tv e,1
⁶5,1
Bên ứng dụng khác gửi link facebook kết bạn mà bấm vô sao nó ko hiện vào trang cá nhân vậy là sao,1
"rưzzơ,ưui",1
ff mãi đỉnh,1
"Thề t dùng nó lỗi 24/7 luôn, như face thời tiền sử vậy khó chịu cực kỳ",1
Vô ko đc,1
S nó cứ hay bắt cập nhập vậy (¬_¬)ﾉ ngồi tải lại mà khó chịu vô cùng,1
"Tôi không thể lướt xem các bài viết ở trang chủ Facebook vì hiện ""bạn muốn xem bài viết của bạn bè ?"" Trong khi tôi đã kết bạn với khá nhiều người nhưng giờ lại bị như thế sau khi xoá vào đăng nhập lại, tôi mong lỗi này được sửa lại hoặc cho tôi phương pháp để xử lý ạ! Cảm ơn đã đọc!",1
Ê tại sao tạo nick mới với số điện thoại khác mà k thấy chỗ để xem video đâu??? Là sao vậy giải thích điiiiiii!!!,1
Bị bắt cập nhật quá nhiều,1
"Bản mới update tự động tăng độ sáng quá mức lóa mắt vào ban đêm, tải Facebook lite thì không bị.",1
Â có www tai wap ww woo và Soo young do www,1
Hay bị lỗi,1
Ước mơ,1
Lại không cập nhật được trên CHPlay Cập nhật lại lỗi 🙂🙂🙂🙂🙂,1
Facebook rất hay nhưng có thể cho sửa lại cho vô lại chỉnh sửa mật khẩu được ko tên acc Cường Đặng bấm mật khẩu bấy lâu nay đúng mà giờ sao bấm lại sai là sao mong fix lại nha,1
cần cải thiện nhiều hơn,1
Khả năng lọc nội dung và xoá tài khoản lừa đảo giả mạo rất hạn chế. Facbook nên cải thiện vì rất nhiều người bị hại vì nó,1
Lọc kĩ hộ con với link se vẫn tràn lan,1
Xem được một lúc là bị lỗi không xem được video,1
Ko xem đc nhật kí của bn bè và bản thân mong Facebook sớm xử lý giùm,1
Nguyễn tâm tâm là địa c hỉ hiện tại của tôi đang dùng,1
Koooi,1
Zolp,1
"Quảng cáo quá nhiều,đang lướt tự nhiên nhảy quảng cáo lên rất phiền",1
quảng cáo quá nhiều. tôi không thích quảng cáo ở trang của tôi,1
Tại sao tôi không có âm nhạc ở ghi chú messenger???,1
Cập nhận nhiều vậy,1
mạng lác,1
☎️,1
Ko khả quan,1
"د ষ মজয ংৌ,রتروق رر صطصطضحس",1
Hơơơyyj,1
"Hay bị giựt giựt nhảy ra nhiều trang ko câdn thiết ,hình ảnh mờ",1
"dcm, cập nhật lằm cập nhật lốn, mỗi lần cập nhật thì + một lỗi, càng ngày càng tệ",1
Tui vào khum được,1
Facebook của t bị lỗi ko xem được nội dung và cũng ko đổi nội dung,1
"Fb tự nhiên không thấy str người khác đăng nữa mặc dù người ta không chặn mình ,mong meta khác phục",1
chậm,1
Cũng đc,1
Fb có lúc lỗi,1
Phim này,1
Mong meta face gỡ cái phần ghi chú sang story 😓🙏,1
"Lỗi lắm thế. 2-3 ngày lại lỗi một lần, vào cập nhật tưởng hết lỗi nhưng không. Cập nhật bao nhiêu lần vẫn thế :))",1
Tại sao ko đăng nhập được,1
Tôi đã thay đổi điện thoại vì điện thoại cũ bị mất và đăng nhập vào Facebook nhưng lại bị khoá két sắt 956 .Tôi không thể vào được nick của mình và sử dụng bình thường mong đội ngũ Facebook mở khóa nick cho tôi . Xin cảm ơn,1
Tair ddeo ddc,1
reel bẩn,1
Lỗi quài v,1
"Được, có ai nói là phần tìm kiếm rất vô dụng chưa",1
Luôn khóa bình luận vô cớ thông báo k hiện,1
Lác,1
sao fb ko cho tôi kết bạn vậy khắc phục dum di,1
Không xem đc story với video nó cứ load hoài trong khi đó đứng gần mạng,1
Tải xuống cần nhiều dữ liệu quá 👎,1
nhiều quảng cáo,1
Bth thì cx ok nh thi thoảng lỗi khó chịu vlin,1
Lỗi dell vào đc face như cc,1
Mong j Facebook chu cấp cho người dùng 1 người yêu,1
Cũng ổn mà còn khá nhìu lỗi,1
Lỗi quài chán quá,1
hay,1
"Tại sao Facebook lại không thả like được , mong Facebook cho một lời giải thích",1
Vrrrx có xụ cc🧗,1
"Lỗi làm mới trang chủ, kéo xuống k cặp Nhật bài viết mới được",1
Thuỳ dương,1
đăng story toàn bị lỗi,1
Không vui tí nào k,1
Cung đc,1
bán được ít hàng,1
cifff,1
xoá cái nhập 2 lớp là 5s,1
sài lag còn hao pin nx,1
Quảng cáo hoài chơi game dính qc mà còn là chơi trong Facebook mà cũng qc bắt tải nx,1
Tnhiên tài khoản bị khóa vậy tr,1
Tui đang sài mà sao cứ bắt tôi kháng nghị quài dị tạo tài khoản khác chx kịp sài để nhắn tin cho mẹ nx mà bắt kháng nghị app làm ăn kì zậy,1
phụ hợp và rất hữu ích,1
đề nghị các nhà phát hành giảm bớt lỗi chưa sau mỗi lần cập nhật hoặc bth k làm j cũng lỗi tùm lum ra có khi tôi tưởng mình bị hack acc k á .,1
"Sử dụng rất lag, ảnh hưởng xấu đến trải nghiệm của tôi",1
Oke nhé,1
nên có thêm chế độ khóa Facebook bằng mật khẩu,1
Không biết do đt của tôi hay ap nhưng tôi đổi hình nền đại diện và ảnh bìa không được,1
Nữ bị bắt,1
Facebook như loll không đổi được tên,1
rat tot,1
Cái cục sịt Méo hiểu cái dell gì cũng vi phạm trong khi nhiều cái k xem được mà k ngăn chặn nổi,1
ok,1
Me oi,1
cũng ổn,1
tui thấy cũng dc,1
Cập nhật hoài,1
AOaoozawwewpewwaaoaee zâ â sẽ 2)99@99@2999))())×~~£€$`~1@2)3)90003ooow kooww giao woww)9022)99,1
Fb bị khóa🤧,1
rất tốt,1
K đc hài lòng cho lắm,1
"bảo mật kém vc,bị hack tk 2 lần rồi",1
tài khoản tôi vừa tạo bị lỗi ko xem mục đáng chú ý đc:)),1
Không phù hợp với tôi,1
"Ko xem tin nổi bật đc, cứ bị đơ",1
Tại sao tin nó bị lỗi nó chỉ cho xem 1 khúc thoii nó kh cho xem hết tin,1
App tạm đc =/,1
tại sao tôi không thể tạo avatar ? tôi sẽ đánh giá 1 sao nếu không chỉnh sửa lại,1
Đổi tên từ tháng 3 h đổi lại méo được.Giỡn mặt hả,1
tuyệt,1
không tạo được avatar:((,1
"Sao dạo này cập nhật thường xuyên vậy, fb bị ny đá hả? :))",1
rất hài lòng,1
Rất tốt nhưng chỉ có là hơi lỗi chút,1
suốt ngày lỗi chán,1
