text,sentiment
"Um săn deal hời , mà mã khi nào dùng cũng bị lỗi =( Nchung là app ổn",2
Tiền ship cao quá!,2
Goog,2
Càng ngày càng tin tưởng vào shope,2
Tốt,2
Mua hàng trên này rất hài lòng.,2
Mong ad thêm phương thức thanh toán với Zalopay,2
ok,2
rất tuyệt,2
"Tuyệt vời , toàn đồ xinh giá rẻ",2
Tiện lợi,2
"App tiện lợi khi mua sắm, shipper giao hàng nhiệt tình, hàng giao nhanh, nói chung là rất đáng tin tưởng",2
Lúc trước còn thấy shoppe rất ok.. nhưng càng cập nhật..nang cấp lên càng cảm thấy phuc tạp....lúc trc còn free ship...... giờ tiền vận chuyển j mà lên cao quá.....mã van chuyen thì càng ít ..toàn mã thanh toán ngân hàng.... Sau khi có ý kiến Shope giờ có nhiều mã lắm nha .ổn áp hơn Lazada lun á .. Xin cho ý kiến thêm về choice ạ ... Nhiều cái mua vẫn chưa dc nên xin khắc phục ạ,2
Giao hàng nhanh freeship nhiều,2
ok,2
Ok,2
Tốt,2
Quá tuyệt,2
Phim sooyp,2
Ứng dụng tuyệt vời,2
Tốt,2
10 đ,2
Rất hài lòng khi mua hàng trên shoppee,2
ok ổn áp,2
goot,2
Đặt j có nấy,2
Ok tot,2
Nhiều sản phẩm tốt,2
Ổn áp,2
Shoppee tuyệt vời,2
Rất thích ứng dụng này.,2
Tot,2
Gì cũng tốt mỗi mấy thằng bán đểu là k tốt thôi,2
rất yêu shopee,2
"Đặt hàng dễ dàng lắm á,t thấy mn luôn dùng Shopee thì phải",2
Tốt tiện lợi. Ok. 5 sao rồi mà. Vẫn là 5 sao ⭐⭐⭐⭐⭐.,2
sàn cam tuyệt vời,2
Ok ship còn hơi cao,2
10đ,2
Tôi rất thích thú với ứng dụng này,2
Mình rất thích shopee .Mình luôn mua hàng trên này. Vì giá thích hợp và đầy đủ,2
Ứng dụng tuyệt vời hơn cả mong đợi,2
"Hàng hóa đóng gói cẩn thận, dịch vụ vận chuyển nhanh",2
tốt,2
Ahghahshshs,2
Hay,2
Giao hàng đúng hẹn,2
Hay co cho phiêu giảm giá 50k nek,2
Tốt 👍,2
"mua đồ siu đã,được tặng mấy voucher quá xá lunn",2
5 sao,2
Trời ơi mười điểm 10 điểm,2
Tệ,2
rẻ,2
App mua sắm rất đáng sự dụng cho mọi người. Tôi đã dùng và cảm thấy hài lòng,2
Đc đấy,2
:3shopee là lựa chọn tốt nhất của tui,2
ok,2
Cũng okey,2
Cho e thêm cái vô chờ ik,2
khá đc,2
"shop giao hàng nhanh , chất lượng đẹp",2
Ok rất thích rất tiện lợi,2
Đánh gía 5 shopee có mã giảm 50,2
Rất tốt nếu đc free ship,2
Tốt,2
Tốt lắm nên tải 🤍,2
Quá tuyệt vời,2
rất hài lòng,2
Cảm ơn shopee shopee rất là tiện lợi cho mọi người Mong shopee được nhiều người biết đến,2
Đẹp có đè báo sạc,2
Rất nhiều fee ship,2
Hứng thú,2
Rất tiện ích.,2
Quá hay,2
Ok,2
"Tiện lợi,mua gì cũng có",2
Có thể mua sắm thỏa thích mà còn rẻ,2
"Có nhiều mặt hàng để lựa chọn,giá rẻ,không quá mắt, và tôi luôn có vote giảm giá^^",2
tich,2
Vipp,2
"Chương trình chạy tốt nhưng thỉnh thoảng bị đơ hoặc treo, phải khởi động lại.",2
Tôi mua đồ rất nhìu trên mạng. Riêng shoppi bán hàng rất uy tín. Còn giao hàng nhanh nữa,2
khá ok,2
Đỉnh mua hàng chuẩn,2
Vui vẻ,2
Đc uy tín,2
Good,2
"Ok giờ app shopee nua hàng ổn hơn các app khác có thêm thẻ khách hàng vvvv , mấy năm trước mình lên thẻ kim cương giờ đang vàng , cần khắc phục khâu giao hàng gì tự hủy đơn của khách hàng",2
"Đôi lúc mua hàng bị lỗi hoặc có vấn đề cần xử lý,, hoàn tiền...... Shopee hỗ trợ xử lý rất rất chậm",2
"Tuyệt vời , ứng dụng hỗ trợ mua sắm quá ok",2
"Dạo này bị lag, chắc Shopee mở rộng nên server không kịp bâng cấp.",2
tốt,2
Tốt,2
"Mua đồ thì cũng tốt á nhưng người mới rõ ràng bảo là được ưu đãi nhưng tôi mua thì ko đc,bảo là :""hết ưu đãi""😑",2
"Shop uy tín , rất tiện lợi",2
Mãi iuuuu,2
Tốt,2
App rất tốt rất hài lòng,2
Sàn ngon nhất vn .,2
Tốt,2
Vì dellta ae ạ (ko thì 1sao),2
Hàng hóa đa dạng. giao hàng nhanh. ưu đãi tốt. khuyến điểm là lừa đảo cũng nhiều.,2
Tốt,2
Mình ko đạt được luôn ý mọi người,2
OK,2
"áp tốt,nhg phải có feership nhiều hơn",2
"Dễ mua sắm, giá phải chăng.",2
🌹,2
9l8ok for0,2
Rất ok,2
Add voucher khó lắm,2
Ok,2
Dù ở đâu thì shopee là nhất,2
Ok,2
Tốt,2
Đúng hàng,2
Tốt,2
Quá tiện cho mọi ngk mua sắm . K cần phải xách xe đi tìm shop để mua hàng mình cần nữa,2
tốt,2
Tốt,2
Rất ok mong được nhiều mã giảm giá hơn,2
rất tốt,2
Ok,2
Ok,2
Shopee giao hàng nhanh shop phục vụ nhiệt tình lịch sự 5 sao quá tuyệt vời 👍👍👍👍,2
Tot,2
Quá tốt và tuyêt vời,2
Rat tốt,2
Thỉnh thoảng khá lag còn đâu ok nhé😀,2
Ok tốt,2
Khá ổn,2
"Tốt , hay quá trời",2
Rất tốt,2
Shopee tiện lợi nhanh chóng và đầy đủ các loại hàng.,2
"Giảm quảng cáo, chú trọng vào chất lượng phục vụ đi ạ.!",2
Good,2
"Rất tốt ,cho đồng kiểm , hàng chất lượng nc giao hàng nhiệt tình , tặng shopee 6 sao nhé",2
ok,2
Giao nhanh ship hàng tận tâm,2
Oki,2
Good,2
Rất ok,2
"Tuy ứng dụng chưa được mượt mà, nhưng có thể nói Shopee là trang thương mại điện tử tốt nhất hiện nay. Shopee rất chịu chi tiền để hổ trợ cho người mua và người bán",2
Rất tốt,2
"Đa dạng sản phẩm, còn có 1 số shop k gỗ trợ khách hàng",2
Tốt,2
Tốt,2
Sao phần tìm kiếm mua hàng toàn bị lỗi.,2
Ok,2
Sản phẩm tốt.,2
giao nhanh hàng chất lượng nếu có bị gì thì có thể đổi lại hoặc hoàn tiền 👍👍👍,2
"Yêu shoppee nhứt thế giới, yêu nhiều lắm . Yêu ơi là yêuuuuuuu😍💘",2
Tuyệt,2
Tại thời điểm đang đánh giá. Là phù hợp với khách hàng mong rằng Shpee duy trì lợi thế này để chúng ta đều được hưởng,2
Tuyệt,2
dùng rất tồt,2
Biết den shoppe rat tien loi,2
"Mua hàng dễ dàng, đổi trả hàng cũng dễ dàng. Nhìu mã giảm giá. Tuyệt",2
"Các bác ạ ... Từ sáng đến giờ em mới chở 5 QUAN to đẹp như thế này cho tất cả dân Quỳnh phụ quê mình , còn có cái QUAN to đẹp hơn em để dành thôi mệt mỏi lắm rồi . 🤣🤣🤣 . DV bên em phục vụ khách hàng từ KO..... CÓ .... Và có TẤT CẢ ạ 🙏🙏🙏 .",2
Rất hài lòng với shoppe ạ,2
Ngày càng tốt,2
tuyệt,2
Ok,2
Ok,2
10 đỉmm,2
Đã cho bé rất nhiều tiền. Yêu shopee affiliate,2
tốt,2
👁️👄👁️😍😱💅,2
yêu cầu sửa lỗi shoppe nhe. bấm sản phẩm ma bấm quài kh vô trang. nhung cx dịuuu- châp nhận. quan trọng là sửa lỗi phía trên tôi ns nhé,2
Mua hàng shopee đúg tiện ích nhìu voucher và freeship nữa rất rcment mng nên tải shopee nhaa,2
Hàng mua cũng rẹ,2
Tốt,2
Rất tuện lợi,2
Rất thích....like !,2
Quảng cáo quá phiền phức,2
Tuyệt,2
Shopee rất chu đáo,2
Hay có mã giảm giá,2
"Shopee giao hang nhanh, sản phẩm đúng mô tả mọi người nên mua hàng chất lượng",2
Đc,2
Mong shoppe cho sử dụng trừ xu hết khi mua hàg nhé.chứ mỗi lần mua hàg là trừ xu k hết.nản thiệt với lại giao hàng để miễn ship mà vẫn trừ tiền ship giao nhanh là s ạ.,2
mua đồ vui phết :),2
👍,2
Shopee nhanh vãi,2
Tốt,2
"Nhiều sự lựa chọn.... Đã mua sắm trên app này khá nhiều đồ từ 2012 tới nay!.... Tuy nhiên Shopee nên xem lại phần bình luận đánh giá sản phẩm, vào xem hình như, shop bán hàng ghim bình luận hay gì đó mà xem dc có 1 bình luận àk. Với lại nên bỏ những bình luận ảo. Có rất nhìu bình luận đánh giá sản phẩm ảo quá. Không bít thật giả ra sao?",2
Good,2
"Mình rất thích sử dụng dịch vụ của shopee , giao hàng nhanh, nhiệt tình",2
Ok ạ,2
"M04 hơn năm rưỡi mà vẫn ko mở lại ,đồ thì rẻ ,chất lượng nhưng mà ko mua đc j . Đổi đt cũng ko được",2
Thoải mái mua sắm trên shopee,2
Sàn thương mại có giá cạnh tranh với thị trường.mã free ship có liên tục.quá tuyệt,2
Shoppe rất tôt,2
Ok,2
"Shopee nên bỏ cái tính nặng hết hạn dùng xu, còn lại tất cả dùng rất ổn áp",2
Tốt,2
Ừm cũng oke,2
Tuyệt vời.,2
Rất tốt,2
-)) lười nhắn nên 5*,2
Ok,2
"Trải nghiệm tuyệt vời nhất. Sản phẩm đẹp , chất lượng",2
Thua thua,2
ok,2
Tốt tiện dụng,2
ok,2
Tôi rất hài lòng với Shopee giao nhanh đóng hàng cẩn thận tôi sẽ ủng hộ nhiều,2
OK 🐔,2
"Shopee rất tốt, sản phẩm đa dạng, luôn cho người tiêu dùng ưu đãi freeship, nhưng thiết nghĩ Shopee nên nghiêm khắc những trường hợp giao trễ hơn ngày dự kiến (dù có tặng voucher cũng gây bức xúc cho người tiêu dùng), tôi bị nhiều đơn, đơn hàng đã đến bưu cục nơi tôi ở nhưng trễ dự kiến 2-3 ngày vẫn chưa thấy giao, có gọi lên tổng đài cũng chẳng giải quyết được gì, kết quả mất đơn, đơn trên 20k còn nhận được, dưới 10k là bị ship nuốt đơn mất biệt (GHN)",2
hgyuh,2
Shoppe mãi đỉnh,2
Ok rắc tiên lợi nhé mọi người,2
Ok,2
Tốt,2
"Hay bị lag nóng máy, out ra ngoài í ạ. Có khi lỗi k hiện đơn",2
Khá ổn,2
Tốt,2
Uy tín,2
Toàn những cmt ngáo đá T mua điện thoại trên đây rất nhiều Những món lặt vặt khác nữa Toàn bọn ngáo,2
Tốt lăm,2
....ko bt nói gì ngoài ok,2
Rất thích mùa ở đây tốt đã từng mùa,2
ok,2
Tốt nè,2
Ok,2
Trang uy tính,2
"Nhiều mặt hàng giá tốt, nhân trả hàng uy tín, dễ dàng",2
tốt,2
Rất tốt,2
Thích lắm,2
Ok,2
Rẻ,2
Tuyệt vời,2
Trải nghiệm mua sắm tuyệt vời,2
Mong có mã giảm nhìu hơn ạ,2
Hỗm tính chấm cho 5⭐⭐⭐⭐⭐ mà mới lần đầu bị shop chửi tính cho 2⭐⭐mà tại tổng đài shopee Ok nên cho 4⭐⭐⭐⭐,2
Tôi nhớ mật khẩu và sđt nhưng lại quên tên tài khoản shop có cách nào không,2
Nhanh gọn lẹ nhất là ở xa ko mua đc -),2
Uy tín,2
rất hay,2
rất tốt trên đấy cái j cx có hết ý,2
Rẻ cực kỳ luôn á,2
Rất hay và bổ ích,2
"Đây là một ứng dụng,một sàn thương mại điện tử rất nhiều điểm tuyệt vời,nói tóm lại là tốt",2
shopee hàng rẻ hơn tick-tock,2
Hàng tôi mua đa số dùng tốt,2
mua mâm nhiệt bếp hồng ngoại,2
Ok,2
Tốt,2
Mua hàng không cần tiền.,2
Mua sắm quá tuyệt,2
Xịn vãi,2
Đã uy tín hơn nhưng vẫn có shop lừa đảo.mong shopee kiểm tra và xóa những shop đó,2
10 điểm ko có nhưg:),2
Tốt,2
tuyệt voi,2
fackk,2
Hàng rẻ và chất lượng,2
"mua sắm rất tốt , nhiều ưu đãi , trả hàng dể dàng",2
Giao hàng rất lâu và khó tính nữa,2
Tốt 👍,2
Tốt,2
khá ok tốt,2
In zfjuj có thể hạ huýyfyy,2
tốt,2
Tuyệt vời,2
Ok,2
ok,2
hay phết,2
ok,2
Giao hàng nhanh shop gói hàng kỉ kg bị móp méo.chưa có thời gian lắp nên không biết kết quả hy vọng là sẽ không ngoài mong đợi,2
dùng tốt nha,2
tuyệt vời,2
Rất tốt,2
Ngon,2
đừng quản cáo nx,2
Rât tuyet,2
10 điểm,2
Ok,2
Tuyen với,2
Nhanh lẹ rất hài lòng,2
Rất ngon,2
Khá là oki,2
"Thời gian xem xét đơn hàng của người mua quá lâu lên đến 15 ngày. Như vậy rất thiệt cho người bán. Doanh thu về chậm lại còn có nguy cơ khách sử dụng hàng xong lại hoàn trả về, người bán rất thiệt thòi",2
"Mọi thứ đơn giản dễ hiểu ,phục vụ tốt..!",2
Bị gì ý ko vô trang cá nhân của shop dc,2
Tốt,2
Gôd,2
Tháo dễ đổi trả và mua bán,2
Rất tiện lợi tốt 👍,2
rất hữu ích và tiện dụng,2
Shopee cần thêm giao dịch bằng số dư nữa nhé.,2
Shopee phản hồi về trả hàng cũng như mua hàng rất minh bạch.,2
"Incard là giải pháp rất hay, tuy nhiên app vẫn cần cải thiện tốc độ khi xử lý dữ liệu lớn. Hy vọng team sẽ khắc phục để trải nghiệm tốt hơn",2
Quá Tốt,2
Ê tôi khá thích app này r đó,2
5 sao ko có nhưng,2
Ok,2
tốt,2
co,2
Tuyệt vời nhiều sản phẩm nhiều sự lựa chọn,2
Mua hàng trên Shopee thời gian này mọi thứ đều ok. Riêng khâu vẫn chuyển hơi chậm chạp quá.đôi lúc hàng gần tới nơi rồi vẫn không chịu giao.nhắn tin lên tổng đài Shopee cũng chỉ trả lời là hãy chờ đợi. Làm mất thời gian của khách hàng nữa chứ.,2
"Sang phẩm như hình,ok lắm moi người oi",2
Ngon L,2
"Mua hàng dễ dàng, giao hàng nhanh, lạo dc giao hàng miễn phí nữa",2
Ok đấy,2
Cũng được,2
Tốt,2
Giao hàng nhanh,2
Tốt,2
Có shop này shop kia,2
Rất tốt,2
Ok,2
Trải nghiệm mua hàng và nhận hàng tuyệt vời,2
"Tuyệt, mọi món hàng đều có. Nhưng hơ dễ gặp hàng fake và app khá lagggg",2
"Có nhiều đợt đc gói free ship, giao hàng nhanh, shipper tốt, dù đặt mặt hàng giá rẻ chưa tới 10k vẫn cảm ơn khách hàng, gọi tới khách hàng khi hàng đã sắp tới, chứ không như nhiều app gọi rồi mấy tiếng sau mới có hàng.",2
Muốn mua gì cũng có rất tiện và dễ sử dụng,2
Tôt,2
Tốt,2
ok,2
Mình và mọi người xung quanh mình đã mua một thời gian dài rất tốt chỉ là khó săn seo một chút,2
Mua trên shopee Giá rẻ lắm nha mọi người,2
"Tiện dụng ,cho 5 sao",2
oki lắm nè,2
Rất thích thật tuyệt vời,2
"Tuyệt vời, hàng lỗi đổi trả hoàn tiền rất nhanh",2
Rẻ tốt chất lượng 👍🏻,2
⭐⭐⭐⭐⭐,2
XUẤT SẮC,2
"tốt,tuyệt vời 😉",2
Hàng đẹp chất lượng tốt giao hàng đúng thời gian,2
Quá nhiều quảng cáo,2
- Tôi thấy rất là ô sờ kê lun á - Hàng thì khá là rẻ - Ứng dụng thì ko bị quảng cáo nhìu Tóm lại là DUYỆT,2
Mình hay mua đồ trên shoppee rất tốt,2
Tốt,2
Tốt,2
tuyệt vời,2
Được kiểm hàng là ok liền,2
Siêu rẽ,2
tuyệt vời,2
Tốt,2
Ngon,2
tốt,2
Mua hàng nhanh và tiện lợi,2
Làm ăn uy tín chất lượng sản phẩm tốt toi sẽ ủng hộ shopee,2
hay,2
"Tuyệt vời mình mua nhiều thứ trên shopi lắm, h cần gì lại nhớ ngay đến shopi shopi là bạn đồng hành tin cậy lâu dài với mình và gđ chúc sàn ngày càng cải thiện chất lượng hơn nữa để nhiều người biết và tin tưởng sử dụng, chính những khách hàng như chúng ta lại là những nhà quảng cáo giới thiệu tới nhiều đối tượng khách hàng cho họ nhiều hơn.",2
Đẹp,2
Giao hàng nhanh,2
"Thức uống ok, giá phải chăng",2
Tôi đã hết ghét shopeee,2
Ok,2
Ok,2
shopee .Gíao hàng rất uy tín y như đặt hàng ok Rất ok hàng huy tín,2
Rất tiện lợi,2
Cái gì cũng có nên tải về trnghiem,2
Sp mua shopee rất ung y - Chốt 5sao,2
Nham Le nham 2011,2
Sản phẩm ok,2
hay,2
Trải nghiệm mua sắm tuyệt vòi,2
"Rất thích mua hàng trên Shopee vì được kiểm tra hàng trước khi nhận, và được đổi trả lại hàng nếu không hài lòng, như kích cỡ không sử dụng được mặc dù không phải lỗi của người bán 💎 Lúc này nhận hàng chưa được 1 tuần mà shoppe đã tắt mục đã nhận được hàng, và mục trả hàng hoàn tiền rồi ! Có lẽ gần đến tết hàng hóa xuất nhập nhiều quá nên shoppe không có thời gian như trước kia !",2
Ok,2
Lần này phục vụ tốt hơn lần trước nên cho 5 sao,2
"Giao hàng nhanh, good",2
Mua hàng trên sàn shop thật sự rất yên tâm ..mình đã đồng hành cùng shopee 2 năm nay rồi .hiện tại mình là thành viên vàng..,2
Rất hài cá lòng,2
N cc ko cc,2
Ok nha,2
Rẩd tốt,2
Ok ổn,2
Rất hài lòng,2
Ok,2
Ok,2
Nên tải nha dùng ok và cho mình vui nữa cảm ơn shoppee nhìu nhìu 🥰,2
Tôi thấy áp 1 sao,2
Chưa OK cho lắm,2
Tốt hỏi,2
ok,2
Rất tốt,2
"v,",2
đơn rẻ mà còn free ship nưa 😍,2
"App tốt, lâu lâu hơi lỗi th",2
How hinh,2
Uy tín,2
Tốt,2
Cũng tạm được,2
Siêu tiện ích và dễ dàng với người chỉ muốn ở nhà,2
"Đổi vị trí 2 tab Đã giao và Trả hàng đi ạ, mỗi lần ấn nhận hàng lại phải vuốt 2 lần để quay lại tab Chờ giao rồi ấn nhận hàng đơn khác",2
Hài lòng. Dịch vụ tốt,2
Rất ok nha,2
Giá rẻ k phải đi chợ trả giá kì kèo siêu tốt 🤣,2
tốt,2
100 điểm trừ lun nha vì khiến người ta càng lướt càng ghiền gì cũng muốn mua,2
Ok,2
Rẻ như ý muốn,2
Mua hàng rẻ còn đc miễn phí,2
Tuyệt,2
"Sàn mua sắm ưa thích, dễ dùng, nhiều mã giảm, freeship",2
"Hay,",2
OK 🍻🍒🍏,2
"Shope phục vụ rất tốt, ưu đãi thật là tuyệt, nói chung nhanh chóng gọn lẹ tìm gì cũng có 👍",2
Hok bt nói j hơn,2
Ok shoppe tốt lắm nên tải 10 điểm 😆,2
Tốt hơn đặt trên mạng qua mấy cái link,2
ok,2
Xài oke nên tải nha mn,2
Góp í là không có thích cái giao diện mới .,2
sohp rất tuyệt vời,2
Ứng dụng rất tiệt vời,2
5 sao,2
Quá tuyệt để mua sắm,2
trải nghiệm tuyệt vời nhất,2
Tốt,2
tốt,2
hay bị lag,2
10 đỉm,2
hay,2
Tuyệt vời.,2
Gfcf Hhjjjjy cho các bạn cho mình một cách khác ý kiến của bạn cho mình một cách khác nhau cho đến khi nào mẹ cũng o phải là tết giáp ngọ cho người dùng yyy cho các bạn cho mình một yyyyy cho các kỹ năng sống cho người dùng có thể dục thể,2
👍,2
Tất cả mặt hàng tôi mua shoppe điều hài lòng tặng shop 5 sao...,2
Bán siêu rẻ,2
"Nhanh, ổn",2
mua hàng tiện lợi,2
Xin xò,2
"Mua hàng trên đây tiện lợi, nhanh gọn, minh bạch",2
"Tiện lợi,nhưng có nhiều shop để giá này bán giá kia, shoppe phải quản lý chặt chẽ hơn nhé",2
Ok,2
"App rất hay, gần như là app mua hàng tốt nhất 👍👍👍",2
tuyệt vời,2
Tốt,2
"Tốt, nhưng nếu như có thể được chọn đơn vị vận chuyển thì tuyệt vời,",2
Da dì phết á,2
Ứng dúng tốt,2
Phục phụ rất tuyệt vời,2
Ổn lòi lìa,2
Oooooonnn,2
Ứng dụng mua sắm online tuyệt vời,2
Tốt,2
Tốt,2
mua hàng rất tuyệt vời...nhân viên giao hàng vui vẽ thân thiện lịch sự.,2
Ok,2
Muốn mua cái gì có cái đó,2
Ok tuyệt vời,2
Hay đấy,2
Nhu,2
Shoppe tốt nhưng nếu nhận 20lần xu trong 1 tháng thì không nhận được nữa mong shoppe nên thay đổi ☘️,2
Ổn,2
tốt,2
Mua sắm mỗi ngày...!,2
"Shopee liên tục ra sự kiện free ship, sự kiện 1k toàn hời",2
Quá tuyệt,2
Mới vô có nhiều mã giảm vs giờ cho nhiều mã free ship nhưng ship hơi lâu,2
cho 5 sao,2
"Shopee rất tổ,mua sắm dễ dàng",2
Giao đẹp,2
Ok,2
Giao hàng nhanh,2
Ok hàng chất lượng,2
Dùng tốt,2
Shoppe hỗ trợ cực kì nhiệt tình,2
"Ứng dụng rất tốt, có nhiều ưu đãi cho khách hàng",2
Tuyệt vời,2
Đũng đc,2
Thật hay!!!!,2
ok,2
Tốt 👍,2
5 sao,2
Mình hay mua hàng trên này thấy rẻ hơn tiktok,2
Good,2
"Sản phẩm nhiều sự lựa chọn. Uy tín, giao hàng nhanh, đúng mô tả, giá cạnh tranh, shop tư vấn nhiệt tình. Hàng tốt, đúng mô tả. Đẹp, giao hàng nhanh. Hình ảnh chỉ mang tính chất nhận xu. Hàng tốt, đúng mô tả. Đẹp, giao hàng nhanh. Hình ảnh chỉ mang tính chất nhận xu.",2
Ok nha qui vị,2
"Thuận tiện dễ dàng và nhanh chóng. Sản phẩm đa dạng, giá cả cạnh tranh, chương trình khuyến mãi đổi xu rất thuận tiện. Rất hài lòng với dịch vụ. Xứng đáng 5 sao.",2
rất tốt,2
Dùng được,2
Hay,2
OK,2
Cũng đc,2
Ứng dụng tốt dùng để mua hàng ít quảng cáo,2
Uy Tín Lắm,2
Tuyệt vời shopee ơi,2
tôi hài lòng về shoppe,2
Rất thích,2
Ok,2
Ok mình mua có mấy đơn không đồng luôn,2
Mua hàng vui vãi cức,2
tốt,2
Đa dạng sp,2
tốt,2
Uy tín nhiệt tình tận tâm . Nói chung tuyệt,2
mua sắm online đúng là tiện biết bao nhiêu,2
Rất có ích,2
đồ rẻ quá trời luôn á,2
Okee nhaa,2
Mua trên shopee rất tuyệt,2
Nhiều chương trình khuyến mãi hấp dẫn,2
Ko cs nh vch,2
Trải nghiệm tuyệt,2
hàng trên shopee rất OK,2
ok,2
quá đẹp,2
Iu shop vô cùng,2
Tốt,2
hay,2
Rốt tốt mua hàng rất chính hãng,2
Giao đúng hen nhiều mã giảm giá mọi người nên dùng ạ,2
"Rất thích mua của shopee, vì hay có những phiếu miễn ship và giảm giá.",2
Rất tuyệt vời,2
Rất tiện dụng và dễ sử dụng,2
được,2
Năm sao ko có nhưng >:),2
Sao t có mã giảm giá cũng hiện lên mà sao ko sử dụng đc,2
Mười điểm!,2
Tuyệt vời,2
Tốt,2
Ok good,2
Cho hơi ít xu,2
Tuyệt vời,2
Tuyệt vời nhất của mình trong những ngày đầu tiên của mình trong những ngày đầu tuần sau,2
OK 👌👍,2
❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,2
Tốt mua hàng rất tuyệt vời,2
Rất Tốt,2
Shopee rất tốt,2
Vãi đẹp mình. Đường mai đẹp kiểu dán vừa mất ok mình thích lần sao ủng hộ tiếp,2
Tốt,2
Dùng hơn 6 năm chưa bao giờ mình phải trả lại hàng ưng nha,2
Ok tốt,2
Ok,2
Rất tốt,2
Mua hàng rất đẹp nà còn rất chuẩn.. 🥰,2
"OK, tốt",2
Quá tuyệt vời,2
Ok,2
Nhận được sản phẩm rất ok,2
ok lắm,2
Đồ rẻ,2
Tốt. Tuy nhiên nếu gộp được nhiều đơn hàng cùng thành 1 đơn thù tốt,2
"Mình hay mua sắm ở sàn sộp pe , ổn áp nha",2
Tôt,2
Yêu shippe ko có nó chắc khóc này lỡ xóa buồn sắp khóc luôn shippe là chân ái 😭 Yêu shippe ❤️💓,2
"ngon, bổ, rẻ - mê",2
Quá là thik áp này,2
10 điểm,2
ok lắm,2
kê,2
Trên cả tuyệt vời,2
Tuyệt với,2
ok,2
Good,2
Ok,2
Nảy pee vào ko đc giờ ok rồi,2
Ok,2
HaaaaaaaaaaaAAAY,2
rất hài lòng,2
App quá tuyệt luôn,2
ok,2
Xiu đỉnh,2
Có mấy thằng ngu không biết đặt địa chỉ làm người giao hành không giao được,2
Chị shipper vui thân thiện shopper dễ dùng tốt 5★,2
Cứ bắt đánh giá đi đánh giá lại cho 1 sao vì ngu,2
Tuyệt vời mua sắm thoải mái giao nhanh đồ xịn mà rá rẻ không có j tuyệt hơn,2
Yêu shoppe,2
Ok,2
Tôi rất thích app shopee,2
Lag quá ò,2
Trải nghiệm rất vui rất hứng thú,2
"Hàng trả lại(không đúng với mô tả)- shopee đã có trách nhiệm nhận và hoàn tiền, tạo niềm tin cho khách hàng và đảm bảo quyền lợi của người tiêu dùng. Cám ơn Shopee!",2
Rất thích,2
Quá đẹp,2
quá tuyệt 💞,2
Tuyệt vời!,2
Thích mua hàng trên shopee rất tin tưởng shopee,2
Tôi tin tưởng shopee,2
Hay,2
Dịch vụ tốt,2
tuyệt vời,2
ok,2
Hay lag,2
"Tiện - chợ đồ đa rạng, giá cả cạnh tranh, đồ rẻ và đẹp.",2
Hỗ trợ khách hàng nhiệt tình và giải quyết vấn đề nhanh chóng,2
Okkkkkkkk,2
Ok nhaaaa nhiều voucher lắm,2
Khách hàng nhiều năm của Lazada,2
Ok,2
Tuyệt vời,2
ok,2
Cx đc,2
ok nha,2
Hay,2
"Shoppe làm việc ok lắm, khách hàng có hình ảnh lý do đầy đủ kiện bên bán hàng là được hoàn tiền ngay",2
Tốt,2
"Rất tuyệt! Giá rẻ, nhiệt tình, vui vẻ, cảm giác đc free ship rất vui và còn nhiều voucher nữa, thank you Shopee.",2
Rất hữu ích tiện cho người mua Rất nhiều. OK.,2
Rất thuận tiện cho việc mua sắm đặt hàng về nhanh mk rất hài lòng về shop nên cho shop 5 sao 🥰😍,2
Quá ok lun 👌👌👌👌,2
shoppe sài siêu ổn mà ship hơn cao khuyến mãi nhiều lắm mà nay đặt sau giao trễ vãii mong shoppe khắc phục ạ,2
"Giao hàng khá nhanh, tốt. Cho 5sao. Xứng đáng",2
Vó bo,2
Trải nghiệm mua hàng thật tuyệt vời,2
Tuyệt vời,2
Ap rất hay giúp chúng ta mua được những thứ chúng ta thích mà khởi cần đi cho xa,2
ko phải chê,2
Ok,2
Ok,2
Good,2
Tuyệt vời,2
hay,2
100000.../10😃😃,2
Good,2
Những có vài cái giao ko đúng địa chỉ rồi hủy mà 10 điểm nha,2
Rất oki,2
"Hihi đặt được hàng rồi ,vui gheeee😝",2
"Hàng hóa mua trên app shopee ngày càng chất lượng uy tín, kịp thời.",2
OK lắm,2
Mua đồ rất rẻ đã thế còn rất đẹp bền tôi mua được 1 năm r vẫn còn mặc như mới mua,2
Alkk,2
"Thấy bên này tuần nào cũng có ưu đãi hay sao ấy, lần nào mình đến cũng được nhận mã giảm giá",2
Giao hàng nhanh Phương thức hoàn tiền thông minh Tôi khá thích ứng dụng này vì tốt hơn các ứng dụng mua sắm trực tuyến khác -Lazada như lòn-,2
Vocher hết sớm quá săn ko kiệp giao hàng nhanh ok,2
Tuyệt vời,2
Trang mua sắm rất tuyệt vời,2
Shoppe giao hà cũng OK,2
Ok,2
Cx đc:)),2
Rất tiết kiệm Rất tuyệt vời,2
Ứng dụng tốt. Chất lượng. Sản phẩm đa dạng. Mọi người nên mua.,2
Ok,2
Rất tiện,2
Shopee mãi đỉnh ❤️🛒,2
rất uy tín và chất lượng tốt,2
đc nha.,2
Như 🥰🥰🥰👍👍👍👍,2
Good,2
Rất tuyệt vời 🥰🥰🥰mua hàng ở đâu cứ có nhiều khuyến mãi và giảm giá là mình thấy OK😄😄😄,2
